ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
2,10018,baptist medical center south,1720 university blvd,empty,empty,enterprise,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,ami-7a,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_scip-inf-1
5,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,hamilton,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,100%,110 patients,al_scip-inf-4
517,10036,dale medical center,1007 goodyear avenue,empty,empty,montgomery,al,36116,marshall,3342882100,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,1 patients,al_ami-1
520,10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36116,blount,3342882100,acute care hospitals,voluntary non-profit - church,yes,heart attack,scip-inf-2,heart attack patients given smoking cessation advice/counseling,100%,119 patients,al_pn-4
9,10010,callahan eye foundation hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2567688400,acute care hospitals,proprietary,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,empty,33 patients,al_ami-1
521,10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35976,montgomery,9072761131,acute care hospitals,proprietary,yes,heart attack,scip-inf-6,heart attack patients given beta blocker at discharge,100%,1062 patients,al_scip-inf-6
523,10023,helen keller memorial hospital,2105 east south boulevard,empty,empty,montgomery,al,36116,montgomery,2562651000,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,94%,25 patients,al_ami-8a
525,10023,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,36067,montgomery,3342882100,acute care hospitals,government - hospital district or authority,yes,heart failure,scip-vte-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,76 patients,al_hf-2
14,10019,st vincents blount,1300 south montgomery avenue,empty,empty,wedowee,al,35233,jefferson,2563864556,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
526,10023,baptist medical center south,150 gilbreath drive,empty,empty,montgomery,al,36106,montgomery,2567688400,acute care hospitals,voluntary non-profit - church,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,98 patients,al_hf-1
20,10001,coosa valley medical center,1108 ross clark circle,empty,empty,opp,al,35968,houston,3343470584,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,94%,33 patients,al_scip-inf-4
21,10006,southeast alabama medical center,1108 ross clark circle,empty,empty,opp,al,36302,randolph,2058383122,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_pn-6
533,10023,baptist medical center south,2105 east south boulevard,empty,empty,florence,al,35976,elmore,3342882100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,92%,101 patients,al_pn-7
26,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,gadsden,al,36801,houston,3344933541,acute care hospitals,government - hospital district or authority,no,heart attack,ami-2,heart attack patients given pci within 90 minutes of arrival,79%,0 patients,al_ami-8a
27,10001,baptist medical center south,1108 ross clark circle,empty,empty,centre,al,35555,houston,3347938701,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,heart failure patients given discharge instructions,100%,115 patients,al_hf-1
539,10108,baptist medical center south,2105 east south boulevard,empty,empty,montgomery,al,35150,jefferson,3342882100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),86%,empty,al_pn-2
541,10023,baptist medical center south,101 sivley rd,empty,empty,montgomery,al,35150,shelby,3342882100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,94%,4 patients,al_scip-inf-1
542,10012,jackson hospital & clinic inc,1530 u s highway 43,empty,empty,montgomery,al,36067,montgomery,3342938000,acute care hospitals,voluntary non-profit - private,yes,heart attack,pn-5c,heart attack patients given aspirin at arrival,86%,111 patients,al_ami-1
31,10001,dale medical center,805 friendship road,empty,empty,clanton,al,36302,houston,3347938701,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,191 patients,al_pn-3b
543,10164,jackson hospital & clinic inc,1725 pine street,empty,empty,sheffield,al,36106,marshall,3348972257,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-2,heart attack patients given aspirin at discharge,92%,0 patients,al_ami-2
544,10018,southwest alabama medical center,1725 pine street,empty,empty,georgiana,al,36278,lee,3342938000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),79%,24 patients,al_ami-3
33,10001,southeast alabama medical center,4800 48th st,empty,empty,gadsden,al,36302,jefferson,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,0%,1 patients,al_pn-4
34,10001,crenshaw community hospital,1108 ross clark circle,empty,empty,gadsden,al,35121,houston,2569275531,acute care hospitals,government - hospital district or authority,yes,pneumonia,scip-inf-3,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,empty,al_hf-1
547,10024,marshall medical center north,1725 pine street,empty,empty,boaz,ak,35901,montgomery,3342938000,acute care hospitals,government - hospital district or authority,yes,heart attack,pn-3b,heart attack patients given fibrinolytic medication within 30 minutes of arrival,90%,0 patients,al_ami-7a
37,10027,mizell memorial hospital,1108 ross clark circle,empty,empty,clanton,al,36302,lee,3347561400,acute care hospitals,voluntary non-profit - church,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,72%,2 patients,al_cac-3
