ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1185,590,Longboard Island Lager,American Amber / Red Lager,Afghanistan,0.046,nan,439,s,Kona,HI
2325,1030,Country Pale Ale,English Pale Ale,12,0.051,17,295,Wachusett Brewing Company,Westminster,MA
956,2643,Colette,Saison / Farmhouse Ale,12,nan,nan,6,Great Divide Brewing Company,Denver,CO
1216,2329,Peacemaker Pale Ale,American Pale Ale (APA),nan,0.057,nan,149,Lonerider Brewing Company,Raleigh,NC
1516,2070,Luchesa Lager,Keller Bier / Zwickel Bier,12,0.048,35,184,Oasis Texas Brewing Company,Austin,TX
2392,1468,nan,American Pale Lager,12,0.047,15,402,Wolverine State Brewing Company,Ann Arbor,MI
770,1286,Bikini Beer,Wlxghcaj K[A,12,0.027,nan,173,Evjo Twln Bdrwung,Brooklyn,NY
1686,1718,Firemans #4 Blonde Ale (2013),American Blonde Ale,12,0.051,21,128,Real Ale Brewing Company,Blanco,TX
131,20010101,Porter (a/k/a Black Gold Porter),Ameriּcan Porter,16,0.06,23,69,Appalachian Mountain Brewery,Boone,CN
2136,1082,RecreationAle,American Pale Ale (APA),12,0.047,nan,469,Terrapin Brपewing Company,Athens,GA
1483,2050,Cream Ale,Cream Ale,12,0.042,nan,238,Ndwbgrgg Ngewivn Clmlwhy,Newburgh,Alabama
331,1188,s,American Brown Ale,12,0.06,nan,378,Bold City Brewery,Jacksonville,FL
1239,nan,Lumberyard Red Ale,American Amber / Red Ale,12,0.058,nan,158,Lumberyard Brewing Company,Flagstaff,AZ
467,29,Very Noddy Lager (Current),Schwarzbier,16,0.099,nan,nan,Buckbean Brewing Company,Reno,NV
2170,2347,Hunny Do Wheat,American Pale Wheat Ale,12,0.048,18,142,Third Street Brewhouse,Cold Spring,MN
1639,1054,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,12,0.047,nan,470,Pete's Brewing Company,San Antonio,TX
1096,653,Hopworks IPA (2012),American IPA,16,0.066,75,80,Hopworks Urban Brewery,Portland,OR
1131,687,Chomolungma Honey Nut Brown Ale,English Brown Ale,12,0.067,nan,92,Gzcnlv K'v Inb & Ftxqffh,Athens,OH
1295,957,nan,American Pale Lager,12,0.048,nan,299,Matt Beewnkf Xokpwny,Utica,NY
861,2427,Suncaster Summer Wheat,American Pale Wheat Ale,12,0.05,82,105,Four String Brewing Company,Cplmmtla,OH
