ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436,Pub Beer,nan,12,0.05,nan,408,10 Barrel Brewing Company,Bend,OR
2,2265,Devil's Cup,American Pale Ale (APA),12,0.066,nan,177,18th Street Brewery,Afghanistan,IN
3,2264,s,American IPA,12,0.071,nan,177,18th Street Brewery,Gary,IN
4,2263,Sinister,American Double / Imperial IPA,12,0.09,nan,177,18th Street Brewery,Afghanistan,IN
5,2Ì262,Sex and Candy,Dmzriccn YLS,12,0.075,nan,177,18th Street Brewery,Gary,IN
6,nan,s,Oatmeal Stout,12,0.077,nan,177,18th Street Brewery,GƓary,IN
7,2260,Lake Street Express,American Pale Ale (APA),12,0.045,nan,177,18th Street Brewery,Gary,IN
8,2259,Foreman,American Porter,12,0.065,nan,177,18th Street Brewery,Gary,Alabama
9,2258,Jade,Amerܷican Pale Ale (APA),12,550.0,nan,177,18th Street Brewery,Gary,IN
10,2131,Cone Crusher,American Double / Imperial IPA,Afghanistan,0.086,nan,177,s,nan,Alabama
11,2099,Sophomoric Saison,Saison / Farmhouse Ale,12,0.072,nan,177,18th Street Brewery,Gary,IN
12,2098,Regional Ring Of Fire,Saison / Farmhouse Ale,12,0.073,nan,177,18th Street Brewery,Gary,IN
13,2097,Garce Selé,Saison / Farmhouse Ale,12,0.069,nan,177,18th Street Brewery,Gary,IN
14,20010101,Troll Destroyer,Belgian IPA,12,0.085,nan,177,18th Street Brewery,Gary,Alabama
15,1979,Bitter Bitch,)APA( elA elaP naciremA,1c2,0.061,60,177,18th Sggefe Bftdery,Gary,IN
16,2318,Ginja Ninja,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
17,2170,Cherried Away,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,¡OR
18,2169,Rhubarbarian,Cider,1c2,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
19,nan,BrightCider,nan,nan,0,nan,154,2 Towns Ciderhouse,Corvallis,OR
20,1593,He Said Baltic-Style Porter,nan,12,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
21,1592,nan,Tripel,12,0.082,nan,nan,21st Amendment Brewery,San Francisco,CA
22,1036,Lower De Boom,American Barleywine,8.4,0.099,92,368,21st Amendment Brewery,San Francisco,CA
23,1024,Fireside Chat,nan,12,0.079,45,368,21st Amendment Brewery,San Francisco,CA
24,976,Marooned On Hog Island,American Stout,12,0.079,nan,368,21st Amendment Brewery,San Francisco,CA
25,876,Vpttqr Akerlbwn,American Pale Ale (APA),12,0.044,nan,368,21at Akendjvhg Brcaeri,San Francisco,CA
26,802,Hell or High Watermelon Wheat (2009),Xduit / Xegetxhnq Vxqx,12,0.049,17,368,21st Amendment Brewery,San Francisco,CA
27,801,s,Fruit / Vegetable Beer,12,0.049,nan,368,nan,San Francisco,CA
28,800,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12,0.049,17,368,21st Amendment Brewery,ocsicnarF naS,CA
29,799,21st Amendment IPA (2006),American IPA,12,0.07,70,nan,s,San Francisco,CA
30,797,Brew Free! or Die IPA (2008),American IPA,12,0.07,70,368,21st Amendment Brewery,San Francisco,CA
31,796,Brew Free! or Die IPA (2009),nan,12,0.07,70,368,21st Amendment Brewery,San Francisco,CA
32,531,Special Edition: Allies Win The War!,English Strong Ale,12,0.085,52,368,nan,nan,CA
33,432,Hop Crisis,nan,Afghanistan,0.097,94,¡368,21st Amendment Brewery,San Francisco,CA
34,353,Bitter American (2011),American Pale Ale (APA),12,0.044,42,368,21st Amendment Brewery,San Francisco,CA
35,20010101,Fireside Chat (2010),Winter Warmer,12,0.079,45,368,21rt Xieuvmrnt Utewesy,San FӚrancisco,CA
36,173,s,American Black Ale,21,0.068,65,368,21st Amendment Brewery,San Francisco,CA
37,11,Monk's Blood,Belgian Dark Ale,Afghanistan,0.083,35,368,21sd Emegdiwnt Hrerzrj,San Francisco,CA
38,10,Brew Free! or Die IPA,nan,12,0,65,368,21st Amendment Brewery,San Francisco,CA
39,9,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12,0.049,17,368,21st Amendment Brewery,San Francisco,CA
40,2519,Bimini Twist,American IPA,12,0.07,82,67,3 Daughters Brewing,nan,FL
