ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436,Na Zdraví Pilsner,Rye Beer,16.0,0.05,nan,1,10 Barrel Brewing Company,Bend,CA
2,2116,Devil's Cup,American Pale Ale (APA),12.0,0.066,nan,276,18th Street Brewery,Gary,IN
3,863,Rise of the Phoenix,American IPA,12.0,0.071,nan,177,Swamp Head Brewery,Austin,IN
4,938,Sinister,American Double / Imperial IPA,12.0,0.047,nan,177,Saint Archer Brewery,Gary,MO
5,2262,WinterWonderGrass Festival Ale,American IPA,12.0,0.075,nan,177,18th Street Brewery,Gary,CO
6,2261,Gateway Kolsch Style Ale,Oatmeal Stout,16.0,0.077,nan,177,18th Street Brewery,Gary,CO
7,2260,Lake Street Express,American Pale Ale (APA),12.0,0.045,nan,10,Fort George Brewery,Gary,IN
8,932,Apollo,American Porter,12.0,0.046,nan,409,18th Street Brewery,Afton,OR
9,2258,Jade,American Pale Lager,12.0,0.055,nan,177,18th Street Brewery,Covington,IN
10,2131,Tonganoxie Honey Wheat,American Pale Ale (APA),12.0,0.063,nan,488,18th Street Brewery,Salt Lake City,IN
11,2081,Winter Games Select #32 Stout,Saison / Farmhouse Ale,12.0,0.072,nan,177,Sun King Brewing Company,Gary,CO
12,2098,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.073,nan,177,18th Street Brewery,Gary,OR
13,1827,Garce Selé,American Porter,12.0,0.069,nan,177,18th Street Brewery,Gary,IN
14,1980,Troll Destroyer,American Pale Lager,12.0,0.075,nan,177,18th Street Brewery,Gary,IN
15,2671,Bitter Bitch,American Pale Ale (APA),12.0,0.061,66.0,177,18th Street Brewery,Westfield,IN
16,2318,Ginja Ninja,Cider,12.0,0.06,nan,154,2 Towns Ciderhouse,Indianapolis,OR
17,2170,Cherried Away,Cider,8.4,0.06,nan,154,2 Towns Ciderhouse,New Orleans,IL
18,2169,Rhubarbarian,Cider,12.0,0.066,nan,154,Spiteful Brewing Company,Corvallis,OR
19,1502,BrightCider,Cider,16.0,0.05,nan,82,2 Towns Ciderhouse,Corvallis,OR
20,1593,Narragansett Bohemian Pilsner,Baltic Porter,12.0,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
21,2356,He Said Belgian-Style Tripel,Tripel,16.0,0.042,nan,391,Caldera Brewing Company,Chicago,CA
22,1036,The Green Room,American Pale Ale (APA),8.4,0.099,92.0,296,21st Amendment Brewery,San Francisco,CA
23,1024,Habitus IPA,Winter Warmer,12.0,0.079,nan,368,21st Amendment Brewery,San Francisco,CA
24,976,Marooned On Hog Island,Cider,12.0,0.079,nan,368,21st Amendment Brewery,Rochester,CA
25,876,Aslan Amber,American IPA,12.0,0.044,25.0,368,21st Amendment Brewery,Warrenville,CA
26,1620,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.049,20.0,368,21st Amendment Brewery,St Paul,OR
27,801,Hell or High Watermelon Wheat (2009),American Blonde Ale,12.0,0.049,17.0,368,21st Amendment Brewery,Dallas,CO
28,800,Stout Ol' Friend (2012),Irish Red Ale,12.0,0.05,17.0,10,21st Amendment Brewery,San Francisco,CA
29,799,21st Amendment IPA (2006),American Amber / Red Ale,12.0,0.042,70.0,368,Stevens Point Brewery,San Francisco,CA
30,797,Full Moon Belgian White Ale (2007),American IPA,12.0,0.056,22.0,206,21st Amendment Brewery,San Francisco,CA
31,1739,THP Light (2006),American IPA,12.0,0.052,nan,368,21st Amendment Brewery,Chicago,IL
32,531,Special Edition: Allies Win The War!,English Strong Ale,12.0,0.085,52.0,368,21st Amendment Brewery,St Mary's,CA
33,664,Hop Crisis,American Double / Imperial IPA,12.0,0.057,94.0,368,21st Amendment Brewery,Springdale,CA
34,353,Barrel Aged Farmer,American Pale Ale (APA),12.0,0.044,42.0,388,21st Amendment Brewery,San Francisco,CT
35,1324,Fireside Chat (2010),Winter Warmer,12.0,0.055,nan,519,Destihl Brewery,San Francisco,CA
36,173,Nebraska India Pale Ale,American Black Ale,12.0,0.068,19.0,368,Sockeye Brewing Company,Spring Lake,CA
37,1782,Leprechaun Lager,American IPA,12.0,0.056,nan,368,21st Amendment Brewery,San Francisco,CA
38,1874,Brew Free! or Die IPA,American IPA,12.0,0.07,65.0,368,Blue Blood Brewing Company,San Francisco,CA
39,9,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12.0,0.049,17.0,368,21st Amendment Brewery,San Francisco,NH
40,2519,Bimini Twist,Cider,16.0,0.07,nan,67,Dick's Brewing Company,St Petersburg,FL
41,2518,Beach Blonde,American Blonde Ale,12.0,0.05,nan,383,3 Daughters Brewing,Soldotna,FL
42,2517,Rod Bender Red,American Amber / Red Ale,12.0,0.059,nan,67,3 Daughters Brewing,St Petersburg,FL
43,1347,Passion Fruit Prussia,Dubbel,12.0,0.035,11.0,60,Stevens Point Brewery,Saint Louis,MO
44,2544,Send Help,American IPA,24.0,0.045,18.0,60,Beer Works Brewery,Minnetonka,MO
45,1595,Park,American Brown Ale,12.0,0.047,nan,60,4 Hands Brewing Company,Saint Louis,MO
46,1810,Reprise Centennial Red,American Amber / Red Ale,12.0,0.06,nan,60,4 Hands Brewing Company,Saint Louis,AK
47,2287,Alter Ego,American Blonde Ale,16.0,0.08,nan,214,Austin Beerworks,Saint Louis,MO
48,2286,Bozone Select Amber Ale,American IPA,12.0,0.065,nan,60,4 Hands Brewing Company,Boise,WI
49,2285,Sunset Amber,American Pale Ale (APA),12.0,0.065,nan,464,4 Hands Brewing Company,Saint Louis,MO
50,1870,Boxer,Vienna Lager,16.0,0.05,25.0,284,4 Hands Brewing Company,Charlottesville,IN
51,2603,Pumpkin Ale,Czech Pilsener,16.0,0.065,nan,491,450 North Brewing Company,Brooklyn,IN
52,2602,Citrafest,American Pale Ale (APA),16.0,0.08,45.0,27,450 North Brewing Company,Columbus,IN
53,2220,Barn Yeti,Belgian Strong Dark Ale,16.0,0.09,nan,27,Fearless Brewing Company,Kearney,IN
54,613,Scarecrow,American IPA,12.0,0.069,17.0,27,450 North Brewing Company,Utica,IN
55,2218,Ironman,English Strong Ale,16.0,0.09,100.0,27,450 North Brewing Company,Brooklyn,IN
56,409,Honey Kolsch,American Amber / Red Lager,16.0,0.046,15.0,83,450 North Brewing Company,Columbus,AK
57,927,Copperhead Amber,Belgian Dark Ale,12.0,0.052,18.0,27,450 North Brewing Company,Columbus,NM
58,121,Rude Parrot IPA,American IPA,16.0,0.056,nan,481,Pedernales Brewing Company,Gig Harbor,WA
59,866,British Pale Ale (2010),Hefeweizen,16.0,0.049,70.0,184,7 Seas Brewing Company,Gig Harbor,WA
60,48,British Pale Ale,American Porter,16.0,0.054,36.0,481,Mikkeller,Gig Harbor,WA
61,2474,Helles Golden Lager,American Double / Imperial IPA,16.0,0.099,82.0,50,7 Seas Brewing Company,Gig Harbor,WA
62,1583,Wolfman's Berliner,Cream Ale,12.0,0.038,nan,373,7venth Sun,Dunedin,NM
63,2439,Banner American Ale,American Amber / Red Lager,12.0,0.063,26.0,462,Prescott Brewing Company,Golden,CO
64,431,Colorado Native (2011),American Amber / Red Lager,12.0,0.065,26.0,462,AC Golden Brewing Company,Ashland,CO
65,1104,Jockamo IPA,American IPA,12.0,0.055,52.0,533,Abita Brewing Company,Pacific,OH
66,515,Purple Haze,American IPA,12.0,0.042,13.0,247,Abita Brewing Company,Abita Springs,CA
67,2661,Abita Amber,American Amber / Red Lager,12.0,0.045,17.0,378,Abita Brewing Company,Abita Springs,LA
68,2540,Citra Ass Down,American IPA,16.0,0.05,68.0,62,Against The Grain Brewery,Louisville,SC
69,2539,The Brown Note,American Brown Ale,16.0,0.05,nan,62,Against The Grain Brewery,Louisville,KY
70,2686,Big Elm IPA,American Double / Imperial IPA,16.0,0.08,68.0,181,Against the Grain Brewery,Philadelphia,MI
71,2685,London Balling,English Barleywine,16.0,0.125,nan,1,Oskar Blues Brewery,Louisville,KY
72,2684,35 K,Milk / Sweet Stout,16.0,0.049,20.0,1,Fargo Brewing Company,Somerset Center,CA
73,2683,Ace IPA,American Pale Wheat Ale,16.0,0.042,nan,1,Evil Czech Brewery,Lahaina,KY
74,2241,OktoberFiesta,German Pilsener,12.0,0.05,25.0,1,Against the Grain Brewery,Louisville,AK
75,2681,Flesh Gourd'n,Hefeweizen,12.0,0.066,21.0,1,Against the Grain Brewery,Louisville,SD
76,477,N Street Drive-In 50th Anniversary IPA,Belgian Pale Ale,16.0,0.04,13.0,1,Crazy Mountain Brewing Company,Louisville,KY
77,1746,Bloody Show,American Amber / Red Ale,16.0,0.054,nan,1,Against the Grain Brewery,Louisville,KS
78,2678,Park,American Double / Imperial IPA,16.0,0.076,68.0,1,Widmer Brothers Brewing Company,Santee,KY
79,2677,Coq de la Marche,American Double / Imperial IPA,16.0,0.065,nan,1,Against the Grain Brewery,Louisville,KY
80,25,Sobrehumano Palena'ole,American Amber / Red Ale,16.0,0.065,nan,92,Against the Grain Brewery,Louisville,KY
81,2675,Tocobaga Red Ale,American IPA,16.0,0.055,65.0,368,Against the Grain Brewery,Louisville,KY
82,2674,Devil's Harvest Extra Pale Ale,English Brown Ale,16.0,0.057,20.0,371,Against the Grain Brewery,Davenport,CO
83,2438,Maylani's Coconut Stout,American Stout,16.0,0.051,35.0,367,Airways Brewing Company,Kent,WA
84,1404,Tiny Bomb,American Pale Ale (APA),12.0,0.05,nan,367,Blue Mountain Brewery,Kent,WA
85,494,Pre Flight Pilsner,American Pilsner,16.0,0.052,33.0,367,Matt Brewing Company,Kent,MT
86,2403,P-Town Pilsner,American Pilsner,12.0,0.04,86.0,117,Alameda Brewing,Portland,OR
87,2402,Klickitat Pale Ale,American Pale Ale (APA),12.0,0.053,36.0,117,Alameda Brewing,Stamford,OR
88,2401,Yellow Wolf Imperial IPA,American Double / Imperial IPA,12.0,0.082,60.0,117,Alameda Brewing,Portland,OR
89,1921,Just IPA,American Pale Ale (APA),12.0,0.068,nan,270,Hop Valley Brewing Company,Atlanta,CA
90,1197,Alaskan Amber,Altbier,12.0,0.053,30.0,141,Alaskan Brewing Company,Juneau,AK
91,2501,Hopalicious,Hefeweizen,12.0,0.057,nan,73,Ale Asylum,Madison,CA
92,1535,Kentucky Kölsch,Cream Ale,12.0,0.043,nan,388,Epic Brewing,Lexington,OR
93,1149,Kentucky IPA,American Strong Ale,16.0,0.065,nan,388,Arctic Craft Brewery,Lexington,CO
94,978,Dusty Trail Pale Ale,American Pale Ale (APA),16.0,0.054,nan,401,Blue Mountain Brewery,San Diego,CO
95,1473,Damnesia,American IPA,24.0,0.062,nan,401,Amnesia Brewing Company,Washougal,WA
96,837,Desolation IPA,Dortmunder / Export Lager,16.0,0.062,43.0,401,Amnesia Brewing Company,Washougal,WA
97,2592,Chin Music Amber Lager,American IPA,16.0,0.051,nan,35,Anchor Brewing Company,Juneau,CA
98,2578,IPA,American IPA,12.0,0.057,nan,35,Fort George Brewery,Aurora,CA
99,1305,Summer Wheat,American Pale Wheat Ale,12.0,0.045,nan,35,Bonfire Brewing Company,San Francisco,MI
100,2103,California Lager,American Amber / Red Lager,16.0,0.049,nan,35,Anchor Brewing Company,Monroe,CO
101,1347,Brotherhood Steam,California Common / Steam Beer,12.0,0.056,nan,35,Anchor Brewing Company,Dallas,HI
102,2291,Pumpkin Ale,American IPA,12.0,0.042,nan,171,Anderson Valley Brewing Company,Boonville,CA
103,667,Keebarlin' Pale Ale,American IPA,16.0,0.042,nan,171,Anderson Valley Brewing Company,Boonville,CA
104,1738,the Kimmie the Yink and the Holy Gose,Gose,12.0,0.048,nan,171,Rochester Mills Brewing Company,Cincinnati,CA
105,668,Fall Hornin',Pumpkin Ale,12.0,0.055,nan,392,Anderson Valley Brewing Company,Boonville,ME
106,1528,Barney Flats Oatmeal Stout,Irish Red Ale,12.0,0.057,13.0,191,Anderson Valley Brewing Company,San Diego,CA
107,1350,Galaxy IPA,Cream Ale,12.0,0.056,4.0,171,Anderson Valley Brewing Company,Boonville,CA
108,1327,Little Boss,American Brown Ale,12.0,0.07,94.0,171,Cigar City Brewing Company,Boonville,OR
109,1326,The Great Pumpcan,American Amber / Red Ale,12.0,0.058,35.0,171,Anderson Valley Brewing Company,Redlands,TX
110,2030,Barney Flats Oatmeal Stout,Oatmeal Stout,12.0,0.05,nan,171,Anderson Valley Brewing Company,Boonville,DC
111,1848,El Steinber Dark Lager,Vienna Lager,12.0,0.059,nan,21,Anderson Valley Brewing Company,Houston,CA
112,811,Boont Amber Ale (2010),American Amber / Red Ale,12.0,0.058,nan,171,Anderson Valley Brewing Company,Ridgefield Park,CA
113,2396,Summer Solstice Cerveza Crema (2009),American IPA,16.0,0.056,4.0,171,Anderson Valley Brewing Company,Stevens Point,CA
114,572,Barney Flats Oatmeal Stout (2012),American IPA,12.0,0.057,13.0,171,Two Beers Brewing Company,Boonville,CA
115,523,Four Squared (2015),Winter Warmer,12.0,0.099,nan,171,Broken Tooth Brewing Company,Boonville,CA
116,367,Hop Ottin' IPA (2011),American IPA,12.0,0.07,nan,171,Anderson Valley Brewing Company,Boonville,CA
117,78,Boont Amber Ale (2011),American Amber / Red Ale,12.0,0.058,nan,171,Upstate Brewing Company,Boonville,CA
118,77,Summer Solstice (2011),Cream Ale,12.0,0.061,nan,171,Fargo Brewing Company,Seattle,CA
119,704,Sweet Georgia Brown,American Pale Ale (APA),12.0,0.055,28.0,171,Anderson Valley Brewing Company,Boonville,MI
120,2337,Charlie's Rye IPA,American IPA,16.0,0.05,nan,146,Grand Canyon Brewing Company,Hayward,WI
121,410,River Pig Pale Ale,American Pale Ale (APA),16.0,0.054,nan,542,Angry Minnow Brewing Company,Hayward,WI
122,409,Aprè Shred,Saison / Farmhouse Ale,12.0,0.047,nan,542,Warped Wing Brewing Company,Hayward,WI
123,1294,Angry Orchard Apple Ginger,American Strong Ale,16.0,0.099,nan,434,Angry Orchard Cider Company,Edwards,OH
124,1597,Angry Orchard Crisp Apple,Fruit / Vegetable Beer,16.0,0.05,nan,434,Angry Orchard Cider Company,Cincinnati,NC
125,1292,Angry Orchard Crisp Apple,Cider,12.0,0.05,nan,443,Angry Orchard Cider Company,Cincinnati,OH
