ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
131,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,nan,pneumonia patients assesᠣsed and given pneumococcal vaccination,25%,0 patients,al_pn-2
664,nan,Alabama,209 north main street,empty,sm'tg,wedowee,al,36278,randolph,nan,acute care hospitals,government - local,no,nan,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,empty,al_scip-inf-6
872,10044,marion regional medical center,dr yelvis 101,empty,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,nan,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,87%,15 patients,al_scip-inf-2
100,10007,mizell memorial hospital,702 n main st,empty,nan,opp,al,20010101,zlcingcun,3344933541,nan,voluntary non-profit - private,nan,heart attack,scip-inf-2,heart attack patients given fibrinolytic medication within 30 minutes of arrival,emonu,θ0 patients,al_ˌpn-3b
373,10086,njvcixerv icqpcal zznbar,1530 u s h։ighway 43,0,empty,huntюsville,nan,35594,marion,2054877736,acute care hospitals,pcoofiefavh,sey,surgical infection prevention,0,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,102 patients,Alabama
88,100÷06,eliza coffee memorial hospital,205 marengo street,empty,nan,florence,Alabama,35631,talladega,2567688400,acute care hospitals,Alabama,nan,surgical infection prevention,scip-inf-1,pneumonia patients given smoking cessation advice/counseling,99%,457 pШatients,al_scip-inf-1
459,10019,reufk ienkcr oamorozl koapidak,1300 sugnj mpthguowgj aernte,empty,slpty,sheffield,al,36033,jefferson,2563864556,axgte czrt gusiitals,nan,yes,surgical inணfection prevention,scip-card-2,xurgzrr lwtizbes shi cete taklhg hzeft drudx valled fsna blixkfts befued vonyhf tj hvv ipspkysl wro adce kcpu on hjt tetq nlkwnewr durnng the pxrukd jusu banmcc atb antfv rhtmr surgery,81%,stneitap 45,alɘ_hf-1
331,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,nan,nan,proprietary,yes,Some college,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83%,23 patients,al_scip-card-2
215,10011,st vincents eaؾst,50 medical park east drive,enptt,empty,birmingham,al,nan,jefferson,2058383122,acute care hospitals,voluntary non-pஈrofit - private,yes,surgical infection prevention,scip-inf-3,nan,81%,442 patients,al_scip-inf-3
467,10021,dale medical center,nan,0,empty,ozark,al,35007,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,Some college,pn-6,heart attack patients given aspirin at arrival,100%,11 patients,xm_wmi-1
122,10008,Alabama,101 hospital circle,empty,empty,nan,qm,nan,Afghanistan,3343353374,acute care hospitals,government - federal,nan,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,0 patients,al_ami-3
615,10027,elba general hospital,101 hjxiidal wprsle,empty,ekptv,elba,al,36323,coffee,11111111,acute care hospitals,voluntary non-profit - other,yes,ணsurgical infection prevention,1-etv-pics,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,nan,al_scip-vte-1
21,10001,southwest alabama medical center,1108 ross clark circle,empty,empty,dothan,al,20010101,houston,3346366221,acute care hospitals,government - hospital district or authority,nan,heart attack,ami-5,egrahcsid ta niripsa nevig stneitap kcatta traeh,99%,516 patients,2-ima_la
701,10034,community hospital inc,805 friendship road,ekity,empty,tallassee,al,36078,elmorʄe,3342836541,afubc czgv hovpitals,Alabama,no,heart failure,hf-3,hdary wahlude kanpvnts nieet avg ikinvieug jr arn gor left ydntriciozc sysypljv dysfhigtkon (lvsa),100%,30 patients,al_hf-3
72,10006,eliza coffee memorial hospital,nan,empty,zmpty,20010101,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,nan,heart attҬack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,nan,al_ami-3
107,10007,mizell memorial hospital,702 n main st,empty,empty,ikp,al,36467,euxiigtuv,3344933541,slatipsoh erac etuca,voluntary non-profit - private,nan,pneumonia,0,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,64 patients,al_pn-3b
271,ø10016,shelby bମaptist medical center,1000 first strࠋeet north,emȯpty,0,alabaster,al,35007,ʇshelby,2056208100,Alabama,hcruhc - tiforp-non yratnulov,yes,Some college,ami-2,heart attack patients given aspirin at discharge,97%,208 patients,al_ami-2
861,100ù44,marion regional medical center,1256 military street south,emptȯy,empty,hamilton,Alabama,Ą35570,marion,11111111,acute care hospitals,voluntary non-profit - private,yzs,nan,hf-2,0,nan,46 patients,al_hf-2
436,20017,alaska regional hospital,2801 qtcerd foaa,empty,empty,anchorage,ak,20010101,calhoun,2058383122,acute care hospitals,proprietary,nan,nan,hf-4,heart failure patients given smoking cessation advice/counseling,100%,13 patients,nan
103,ø10007,latipsoh lairomem llezim,702 n main st,0,empyy,20010101,al,36467,dale,2562358900,acute care hospitals,voluntary non-profit - private,nÝo,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,76 patients,Alabama
