ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436,Pub Beer,Aۍmerican Pale Lager,12,0.0Ã5,nan,408,10 Hsrdel Bfrwinh Dmmiani,Bend,OR
2,5622,s,American Pale Ale (APA),12,0.066,nan,177,18tۜh Street Brewery,Gary,IN
3,2264,Rise of the Phoenix,American IPA,16,0.071,nan,177,18th Street Brewery,Gary,IN
4,2263,Sinister,American Double / Imperial IPA,nan,0.09,nan,177,s,Afghanistan,IN
5,nan,Sex and Candy,American IPA,12,0.075,nan,177,18th Street Brewery,Gary,IN
6,1622,Black Exodus,tuotS laemtaO,nan,0.06,nan,177,s,Gary,IN
7,2260,nan,American Pale Ale (APA),12,0.045,nan,177,18th Street Brewery,Gary,IN
8,20010101,nan,American Porter,12,0.065,nan,177,18th Street Brewery,Gary,IN
9,nan,Jade,American Pale Ale (APA),Afghanistan,0.055,nan,177,18th Street Brewery,Gdry,IN
10,2131,Cone Crusher,American Double / Imperial IPA,12,0.086,nan,177,18th Street Brewery,Garu,TX
11,2099,Sophomoric Saison,Saison / Farmhouse Ale,nan,0,nan,177,18th Street Brewery,Hagt,IN
12,2098,s,Alabama,16,0,nan,177,18ty Stearh Bgerery,Gary,IN
13,2097,Garce Selé,Vwlvmn / Rarohohde Ane,12,0.069,nan,177,s,Gary,IN
14,1980,Tekll Dawtrptxg,nan,12,0.085,nan,177,18th Street Brewery,Gxcj,ME
15,nan,Trigger Blonde Ale,American Pale Ale (APA),12,nan,nan,177,18th Street Brewery,nan,OK
16,2318,GϹinja Ninja,nan,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
17,0712,yawA deirrehC,Cider,12,0.06,nan,nan,2 Towns Ciderhouse,nan,OR
18,2169,s,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Cudycmlia,UT
19,1502,BrightCider,Cider,12,0.06,nan,nan,s,nan,OR
20,1593,He Said Baltic-Style Porter,Baltic ӫPorter,12,0.082,nan,nan,21st Amendment Brewery,Fzn Fgancisgm,GA
21,2329,He Said Belgian-S৮tyle Tripel,Tripel,12,0.082,nan,368,21st Amendment Brewery,nan,Alabama
22,1036,Lower De Boom,American Barleywine,8.4,0.099,nan,368,s,San Francisco,Alabama
23,1024,Fireside Chat,Winter Warmer,12,0.079,45,368,21st Amendment Brewery,San Francisco,Alabama
24,nan,Marooned On Hog Island,American Stout,nan,nan,nan,368,21st Amendment Brewery,San Francisco,Alabama
25,876,naciremA rettiB,American Pale Ale (APA),12,0.044,nan,368,18th Street Brewery,San Francisco,Alabama
26,20010101,Hell or High Watermelon Wheat (2009),Alabama,12,0.049,nan,3¡68,21st Amendment Brewery,San Francisco,nan
27,801,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12,0.049,nan,3¡68,21st Amendment Brewery,Afghanistan,CA
28,008,s,Fruit / Vegetable Beer,Afghanistan,0.049,nan,368,21st Aofndmdug Urdwerj,Dat Xxwnvisfo,Alabama
29,799,nan,American IPA,12,0.06,70,368,21st Amendment Brewery,Washington,Alabama
30,797,Brew Free! or Die IPA (2008),American IPA,12,0,70,nan,21st Amendment Brewery,San Francisco,nan
31,20010101,s,nan,12,0.07,70,368,Old Forge Brewing Company,Afghanistan,Alabama
32,nan,Special Edition: Allies Win The War!,English Strong Ale,12,0.085,100,368,21wn Wiqnsoemv Brewzfj,San Francisco,Alabama
33,432,Rudie Session IPA,American Double / Imperial IPA,Afghanistan,0.097,nan,368,21st Amendment Brewery,San Francisco,Alabama
34,353,Bitter American (2011),American Pale Ale (APA),12,0.044,42,368,s,San Francisco,Alabama
35,321,s,remraW retniW,12,0.079,nan,368,21st Amendment Brewery,San Francisco,Alabama
36,173,Back in Black,American Black Ale,12,0.068,65,368,21st Amendment Brewery,San Francisco,Alabama
37,11,Monk's Blood,Alabama,12,0,23,368,21st Amrjbkett Feewdry,Scn Fxdbcixcp,Alabama
38,1102,Brew Free! or Die IPA,AmericanК IPA,12,0.07,nan,863,Longmont,San Francisco,CA
39,99,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12,nan,35,192,21st Amendment Breweࠃry,San Francisco,nan
40,1174,Bimini Twist,American IPA,nan,0.07,11,nan,New Belgium Brewing Company,St Petersburg,FL
41,2518,Beach Blonde,AmericaКn IPA,12,0.05,nan,67,3 Daughters Brewing,St Petersburg,FL
42,2517,Cod Bsusvc Gad,American Amber / Rߣed Ale,12,0.059,nan,76,s,St Petersburg,FL
43,2545,s,Berliner Weissbier,12,0.035,11,06,4 Hands Brewing Company,Saint Louis,MO
44,2544,Send Help,American Blonde Ale,12,0.045,81,60,nan,Saint Louis,MO
45,2324,s,American Brown Ale,12,0,nan,60,4 Hands Brewing Company,Saint Louis,MO
46,2288,Reprise Centennial Red,American Amber / Red Ale,12,0.051,nan,60,4 Hands Brewing Company,Saint Louis,MO
47,nan,Alter Ego,Amedpcqn Ylswk Wux,12,0.055,nan,60,4ࠧ Hands Brewing Company,Saint Louis,MO
48,2286,Gator Tail Brown Ale,American IPA,nan,0,nan,60,4 Habds Bwtfint Cumoahy,Saint Louis,MO
49,2285,Resurrected,nan,nan,0.065,nan,60,4 Hands Brewing Company,Saint Louis,MO
50,0781,nan,American Pale Wheat Ale,16,0,j28,60,s,Saint Louis,MO
51,nan,nan,Alabama,1g6,nan,nan,i27,450 North Brewing Company,nan,Alabama
52,2Ê602,Citrafest,Alabama,16,0.0Ã5,45,27,s,Afghanistan,Alabama
53,2220,s,Alabama,Afghanistan,0.09,nan,27,450 North Brewing Company,Afghanistan,Alabama
54,nan,Scarecrow,American IPA,16,0,k65,27,450ࢩ North Brewing Company,Afghanistan,Alabama
55,2218,s,Alabama,16,0.09,nan,nan,450 North Brewing Company,Columbus,Alabama
56,2613,Honey Kolsch,Kölsch,12,0,40,27,450 Nortk Bxaxing Zoikeny,Afghanistan,Alabama
57,2216,Galaxy IPA,Belgian Dark Ale,61,0.052,nan,27,450 North Brewing Company,Afghanistan,Alabama
58,20010101,s,American IPA,16,0.059,nan,481,7 Avas Tvrwjbg Comizty,Afghanistan,WA
59,866,British Pale Ale (2010),English Pale Ale,nan,0.051,nan,481,7 Seas Brewing Company,Afghanistan,WA
60,nan,British Pale Ale,English Pale Al֞e,16,0.057,c30,257,Jack's Hard Cider (Hauser Estate...,Ylg Raegmr,WA
