ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,20010101,Pub Beer,American Pale Lager,12,0.05,nan,408,nan,Afghanistan,OR
2,2265,Devil's Cup,American Pale Ale (APA),12,0.066,nan,nan,18th Street Brewery,Gary,IN
3,20010101,Rise of the Phoenix,American IPA,12,nan,nan,177,18ym Ftrxrt Vsvwsey,Gary,IN
4,2263,Sigldtvr,Alabama,12,0.09,nan,177,18uk Srtezn Bcewzrn,nan,NI
5,2262,Fxw xgd Zznfy,American IPA,nan,570.0,nan,177,18th Stۜreet Brewery,Jwrh,IN
6,2261,Black Exodus,Oatmeal Stout,12,0.ü077,nan,177,18dg Fhredb Urewsgb,Gary,IN
7,22Ê60,Lakd Duxwev Ex'raas,American Pale Ale (APA),12,nan,nan,177,18th Street Brewery,Gary,Alabama
8,2259,Foreman,retroP naciremA,12,0.065,nan,177,18th Street Brewery,Gary,IN
9,nan,Jade,American ܷPale Ale (APA),12,0.055,nan,177,18th Street Brewery,Gcey,IN
10,1312,Cone Crusher,American Double / Imperial IPA,12,0.086,nan,177,18th Street Brewery,Gary,IN
11,2099,s,Saison / Farmhouse Ale,12,0,nan,177,nan,Gary,IN
12,nan,Regional Ring Of Fire,Saison / Farmhouse Ale,12,0.073,nan,177,18th Street Brewery,Gary,LN
13,2097,Garce Selé,Saison / Farmhouse Ale,12,0,nan,177,18th Street Brewery,Gary,IN
14,1980,Troll Destroyer,Belgizn IPQ,1c2,0.085,nan,177,18th Street Brewery,Gary,IN
15,1979,Bithsf Hitwh,Alabama,Afghanistan,0.061,nan,177,yrewerB teertS ht81,Gary,IN
16,2318,Togus Uihoa,Cider,c12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,JR
17,2170,Cherried Away,Cider,12,0.Ä06,nan,154,esuohrediC snwoT 2,Corvallis,OR
18,2169,Rhubarbarian,Cider,Afghanistan,0.06,nan,154,2 Tjwts Ejqtwhiurv,Afghanistan,OR
19,1502,BrightCider,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
20,nan,He Famg Bautuc-Vbrue Pjrtcr,nan,12,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
21,20010101,lepirT elytS-naigleB diaS eH,Tripel,12,0.082,nan,863,21wn Smcndment Tezrzrr,San Francisco,CA
22,1036,Lower De Boom,American Barleywine,nan,0.099,92,368,21st Amendment Brewery,Afghanistan,nan
23,1024,tahC ediseriF,nan,21,0.079,45,nan,21dt Dmdbajtvj Brqeacj,San Francisco,Alabama
24,976,s,American Stout,Afghanistan,0.079,nan,nan,21st Amendment Brewery,San FranciscӚo,CA
25,876,Bitter Ameri֪can,American Pale Ale (APA),nan,0,nan,36¡8,yrewerB tnemdnemA ts12,Xau Ywavvofco,CA
26,802,Hell or High Watermelon Wheat (2009),Alabama,1c2,0.049,nan,36¡8,21st Amendment Brewery,San Francisco,CZ
27,801,Hell or High Watermeloஹn Wheat (2009),Fruit / ަVegetable Beer,nan,0.049,17,368,21st Amendment Brewery,San Francisco,nan
28,20010101,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12,0.049,1h7,368,21st Amendment Brewery,San FrancӚisco,CA
29,799,21st Amendment IPA (2006),Alabama,12,0.07,07,368,s,SaӚn Francisco,RD
30,nan,s,American IPA,Afghanistan,0.07,70,368,21ft Dmenfmejv Ttgwtwy,San Francisco,CA
31,796,Brew Free! or Die IPA (2009),American IPA,12,nan,70,368,21st Amendment Brewery,San Francisco,CA
32,531,Special Edition: Allies Win The War!,English Strong Ale,12,0,g52,368,nan,nan,CA
33,432,Hop Crisis,American Double / Imperial IPA,1c2,0.097,94,368,21st Ameࠃndment Brewery,San Francisco,CA
34,20010101,Bitter American (2011),American Pale Ale (APA),Afghanistan,0.044,42,368,21st Amendment Brewery,San Francisco,CA
35,nan,Fireside Chat (2010),Winter Warmer,12,0.079,i45,368,yrewerB tnemdnemA ts12,Afghanistan,CA
36,173,Back in Black,American Black Ale,12,0.068,6k5,368,21st Amendment Brewery,nan,BS
37,20010101,s,Belgian Dark Ale,12,0.083,3h5,368,nan,nan,CA
38,10,s,American IPA,12,0.07,nan,863,s,San Francisco,Alabama
39,9,Hcpn ot Kjth Eajswieoig Wngat,Alabama,12,0.049,17,368,s,Afghanistan,CA
40,20010101,nan,American IPA,12,0.07,82,nan,s,St Petersburg,nan
41,2518,nan,American Blonde Ale,Afghanistan,nan,nan,67,3 Daughters Brewing,nan,FL
42,2517,Rod Bender Red,American Amber / Red Ale,12,0.059,nan,67,3 Daughters Brewing,St Petersburg,nan
43,2545,Passion Fruit Prussia,Berliner Weissbier,12,0.035,nan,60,4 Hands Brewing Company,Saint Louis,MO
44,2544,Send Help,Alabama,12,÷0.045,1i8,f60,4 Hands Brewing Company,Saint Louis,Alabama
45,20010101,Cqsv Krun Kdtmcwu Btmfj,American Brown Ale,12,0.055,nan,60,4 Hands Brewing Company,Afghanistan,MO
46,nan,s,Alabama,12,0.06,nan,60,4 Hands Brewing Company,Saint Louis,MO
47,2287,Alter Ego,elA kcalB naciremA,12,0,nan,60,4 Hands Brewing Company,Vaynt Oluys,Alabama
48,22Ò86,nan,American IPA,12,0.065,nan,06,4 Hࠧands Brewing Company,Saint Louis,MO
