ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
131,10008,crenshaw community hospital,101 hospital circle,empty,empty,elba,al,36049,coffee,2567688400,acute care hospitals,voluntary non-profit - private,yes,heart failure,pn-7,pneumonia patients assessed and given pneumococcal vaccination,25%,16 patients,al_scip-vte-2
664,10032,university of alabama hospital,209 north main street,empty,empty,wedowee,al,36078,randolph,2562358900,acute care hospitals,government - federal,no,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),90%,empty,al_scip-inf-6
872,10044,marion regional medical center,1256 military street south,empty,empty,hamilton,al,35660,marion,2059216200,acute care hospitals,proprietary,yes,surgical infection prevention,pn-7,surgery patients who were given the  right kind  of antibiotic to help prevent infection,95%,10 patients,al_scip-inf-2
100,10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-7a,heart failure patients given an evaluation of left ventricular systolic (lvs) function,empty,0 patients,al_scip-vte-1
373,10046,chilton medical center,1530 u s highway 43,empty,empty,winfield,al,35594,etowah,2054877736,acute care hospitals,government - hospital district or authority,yes,heart attack,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97%,41 patients,al_pn-5c
88,10086,eliza coffee memorial hospital,205 marengo street,empty,empty,clanton,al,36323,cherokee,2567688400,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,empty,al_scip-vte-2
459,10045,chilton medical center,1300 south montgomery avenue,empty,empty,hamilton,al,35660,butler,2059325966,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,85%,200 patients,al_hf-2
331,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83%,23 patients,al_scip-card-2
215,10011,prattville baptist hospital,50 medical park east drive,empty,empty,birmingham,al,35235,covington,3344933541,acute care hospitals,government - local,yes,pneumonia,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),81%,79 patients,al_scip-inf-3
467,10021,elba general hospital,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - federal,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,11 patients,al_ami-1
122,10008,crenshaw community hospital,2505 u s highway 431 north,empty,empty,luverne,al,36323,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,scip-card-2,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,93 patients,al_ami-3
615,10027,elba general hospital,987 drayton street,empty,empty,elba,al,36078,houston,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,hf-3,heart attack patients given smoking cessation advice/counseling,90%,empty,al_scip-inf-1
21,10001,southeast alabama medical center,2000 pepperell parkway,empty,empty,birmingham,al,36302,houston,3343614267,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
701,10024,community hospital inc,805 friendship road,empty,empty,valley,al,36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,empty,al_scip-inf-2
72,10006,community hospital inc,205 marengo street,empty,empty,mobile,al,35631,clarke,2567688400,acute care hospitals,voluntary non-profit - other,yes,pneumonia,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,43 patients,al_pn-5c
107,10024,jackson hospital & clinic inc,1720 university blvd,empty,empty,valley,al,36467,covington,2059325966,acute care hospitals,voluntary non-profit - private,no,heart attack,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,114 patients,al_pn-3b
271,10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,al,35660,shelby,2056208100,acute care hospitals,voluntary non-profit - church,yes,pneumonia,ami-2,heart attack patients given aspirin at discharge,97%,208 patients,al_pn-7
861,10044,flowers hospital,1256 military street south,empty,empty,hamilton,al,35570,marion,2059325966,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,80%,46 patients,al_hf-2
436,20017,alaska regional hospital,2801 debarr road,empty,empty,sheffield,al,99508,montgomery,3342882100,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,pn-6,heart failure patients given smoking cessation advice/counseling,96%,13 patients,al_hf-1
103,10007,mizell memorial hospital,849 south three notch street,empty,empty,opp,al,36049,elmore,3344933541,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,pneumonia patients given the most appropriate initial antibiotic(s),87%,36 patients,al_ami-4
