ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018,andalusia regional hospital,1720 university blvd,empty,empty,luverne,al,35901,marshall,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,empty,al_scip-card-2
3,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,36201,fayette,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,pn-4,surgery patients who were given the  right kind  of antibiotic to help prevent infection,72%,24 patients,al_scip-inf-2
4,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35640,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),90%,10 patients,al_scip-vte-2
6,10018,st vincents east,1720 university blvd,empty,empty,birmingham,al,35903,montgomery,2562358900,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),4%,empty,al_scip-inf-6
12,10047,southeast alabama medical center,1256 military street south,empty,empty,sheffield,al,36302,cullman,2563864556,acute care hospitals,government - hospital district or authority,no,heart attack,pn-5c,heart attack patients given smoking cessation advice/counseling,100%,empty,al_ami-4
13,10050,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,winfield,al,35660,autauga,2563864556,acute care hospitals,proprietary,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,67%,14 patients,al_ami-5
15,10021,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35570,anchorage,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,scip-vte-2,heart attack patients given pci within 90 minutes of arrival,82%,0 patients,al_ami-3
16,10040,callahan eye foundation hospital,515 miranda st,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,80%,114 patients,al_pn-7
17,10045,marshall medical center south,201 pine street northwest,empty,empty,winfield,al,35660,jefferson,2056208100,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,16 patients,al_hf-4
18,10039,wedowee hospital,4800 48th st,empty,empty,sheffield,al,35045,jefferson,2562651000,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,al_pn-5c
20,10033,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,35976,houston,3347938701,acute care hospitals,government - hospital district or authority,no,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,14 patients,al_ami-1
21,10001,southeast alabama medical center,2000 pepperell parkway,empty,empty,birmingham,al,36302,houston,3343614267,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
22,10008,southeast alabama medical center,33700 highway 43,empty,empty,dothan,al,35007,houston,2059344011,acute care hospitals,government - hospital district or authority,yes,heart attack,scip-inf-4,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,513 patients,al_pn-6
25,10001,southeast alabama medical center,1010 lay dam road,empty,empty,dothan,al,36305,de kalb,3347938701,acute care hospitals,voluntary non-profit - other,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
31,10001,cullman regional medical center,2105 east south boulevard,empty,empty,dothan,al,36302,houston,2059397000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,90%,191 patients,al_pn-2
32,10001,huntsville hospital,1108 ross clark circle,empty,empty,dothan,al,35640,de kalb,2053258100,acute care hospitals,government - hospital district or authority,yes,pneumonia,scip-vte-2,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,92%,0 patients,al_pn-4
34,10001,mizell memorial hospital,1108 ross clark circle,empty,empty,montgomery,al,36302,de kalb,3342882100,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,0 patients,al_scip-inf-6
35,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3344933541,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100%,147 patients,al_pn-6
37,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36467,houston,3343614267,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,empty,al_scip-inf-3
45,10005,university of alabama hospital,2505 u s highway 431 north,empty,empty,boaz,al,35007,coffee,3342882100,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,80%,33 patients,al_ami-1
47,10005,fayette medical center,987 drayton street,empty,empty,boaz,al,35957,marshall,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,2 patients,al_ami-3
48,10056,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_scip-inf-2
51,10086,cherokee medical center,2505 u s highway 431 north,empty,empty,boaz,al,36323,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
52,10005,jackson hospital & clinic inc,515 miranda st,empty,empty,boaz,al,35957,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,78%,110 patients,al_hf-1
53,10035,marshall medical center south,209 north main street,empty,empty,boaz,al,35058,covington,2565938310,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,160 patients,al_pn-3b
55,10015,hartselle medical center,2505 u s highway 431 north,empty,empty,boaz,al,36467,jefferson,2565938310,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,94%,34 patients,al_scip-inf-4
56,10005,marshall medical center south,2505 u s highway 431 north,empty,empty,boaz,al,35976,marshall,2565938310,acute care hospitals,government - hospital district or authority,yes,pneumonia,scip-inf-3,pneumonia patients assessed and given pneumococcal vaccination,97%,172 patients,al_pn-2
57,10005,marshall medical center south,987 drayton street,empty,empty,boaz,al,35121,marshall,2058383122,acute care hospitals,government - state,no,pneumonia,ami-5,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,120 patients,al_pn-7
