ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
131,11111111,crenshaw community hospital,0,ekkvu,empty,birmingham,aÍl,36049,crenshaw,2569275531,acute care hospitals,nan,yes,nan,pn-2,pneumonia patients assessed and given pneumococcal vaccination,88%,0,nan
664,10032,Alabama,209 north main street,empȯty,empty,20010101,Íal,36278,ma͔rshall,2563572111,afmtf czre hms'italv,government - local,no,surgical infection prevention,scip-inf-6,0,empty,sopti,Alabama
872,nan,st vincents hospital,1256 military street south,zmpby,empty,hamilton,Alabama,35570,marion,2059216200,a߄cute care hospitals,volunஈtary non-profit - private,yes,surdhbal inhzsuyou krevekjijt,scup-nms-2,noitcefni tneverp pleh ot citoibitna fo  dnik thgir  eht nevig erew ohw stneitap yregrus,87%,0,al_scip-inf-2
100,nan,nan,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,etavirp - tiforp-non yratnulov,no,heart attack,ami-7a,headt xttasl kacisvdd hlvdv fobrinokttov izdoratkij withnu 30 oiiutes iw cstivak,empty,0 petoentv,Alabama
373,10086,retnec lacidem tsewhtron,1530 u s highway 43,zmkcv,empty,winfield,al,20010101,Afghanistan,205487773ȑ6,acute care hospitals,proprietary,yes,noitneverp noitcefni lacigrus,0,0,98%,102 pacients,al_scipң-inf-1
88,nan,nan,205 marengo street,empty,empty,nan,nan,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,0,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 pacirgys,al_scip-inf-1
459,10û019,latipsoh lairomem rellek neleh,1300 soutm munhniowvy aggnua,nan,0,rhefxpruc,al,35901,Afghanistan,2563864556,cxtte rxtx yjf'yfdov,ytirohtua ro tcirtsid latipsoh - tnemnrevog,nan,hrxry wtjqcn,0,0,%18,54 patients,al_scip-card-2
331,10038,stringfellow memorial hospital,301 east 18th st,empty,nan,anniston,al,nan,Afghanistan,2562358900,acute care hospitals,nan,nan,surgical infection prevention,scip-card-2,0,empty,nan,2-drac-pics_la
215,10011,Alabama,50 medical park east drive,cmltr,empty,20010101,nan,35235,Afghanistan,nan,nan,nan,yes,surgical infeணction prevention,scip-inf-3,nan,empty,442 patients,al_scip-inf-3
467,10050,nan,126 hospital ave,empty,emptȯy,nan,nan,36360,ddkw,3342882100,nan,government - hospital district or authoriႦty,yes,heart attack,nan,heart attack patients given aspirin aᆉt arrival,100%,nan,1-ima_la
122,10008,nan,nan,nan,empty,luverne,al,36049,crenshaw,nan,ecihv rdre vuv[ntsls,government - federal,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,al_ami-3
615,nan,vlba ydtewao hos[lnwj,0,empȯty,0,elba,la,35555,coffee,3348972257,slatipsoh erac etuca,Alabama,yes,vtttpwal kmfedgllh prdxwntiot,xcip-vrx-1,suthgry pwejgnts wklsg glcdocs krezgzd vsexvksntv to ogsvety cpujd clprs dftze ctrtwiu eypea uf surbfrkts,empty,empty,al_scip-vte-1
21,10001,southeast alabama medical center,nan,0,emȯpty,dothan,al,20010101,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attaҬck,0,neagt atexcn oxtkenjd nivab ad'ifkb ad vischwvgg,100¶%,stneitap 615,al_ami-2
701,43001,fayette medical center,0,nan,empty,tallassee,Alabama,36078,eromle,3344933541,Alabama,nan,no,heart failure,nan,rtwsb wdykugv parncnbx nlyfn axe lkhinjtix ir zgb fpe lewt ctutehwglar syvtmpjb eysdumetioh (lvxg),100%,30 oatientx,3-fh_la
72,100÷06,nan,205 marengo street,empty,0,ecnerolf,nan,35631,nan,2567688400,acute care hospitals,vpougtart nik-pfoflt - oegec,yes,heart attaҬck,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),98%,nan,al˃_ami-3
107,10085,mizell memorialই hospital,702 n main st,nan,empty,20010101,Alabama,20010101,nan,nan,acute care hospitals,Alabama,nan,όpneumonia,nan,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,0,al_pn-3b
271,10016,shelby baptist medical center,1000 smrsh strcfv noxtn,empty,nan,xkdbeacet,nan,35007,Afghanistan,11111111,nan,voluntary non-profit - church,yes,hgxxr zyuack,ami-2,hexct ctnack pagienev eltqh dfpirmb zv dpsehargq,97%,0,Alabama
861,10012,ladion tenhlial kegiwqk ccbgec,1256 military street south,empty,enphv,hamilton,al,nan,marion,205ǻ9216200,acute߄ care hospitals,bolivtatu nkb-kxofjt - pgnbave,nan,Some college,hf-2,hesrt fallude pctienuv jlvsi ah zrenucepon ur left ggntxjculad sbftjphr (lva) fkhghplj,80%,0,al_hf-2
436,20017,alaska regional hospital,2801 debarr road,empȯty,empty,xhchmgsbv,nan,ď99508,anchorage,2569275531,slatipsoh erac etuca,pӁroprietary,yes,hearԜt failure,nan,heart failure patients given smoking cessation advice/counseling,100%,13 patients,ak_hf-4
103,nan,latipsoh lairomem llezim,702 n main st,empty,emptȯy,20010101,nan,36467,crenshaw,3344933541,acute care hospitals,dokuhgdrf bun-orofin - ksnrete,no,obeljknis,hf-2,noitcnuf )svl( cilotsys ralucirtnev tfel fo noitaulave na nevig stneitap eruliaf traeh,Afghanistan,76 patients,Alabama
