ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436,Pub Beer,American Pale Lager,12,0.05,nan,408,10 Barrel Brewing Company,Bend,OR
2,2265,Devil's Cup,American Pale Ale (APA),12,0.066,nan,177,18th Street Brewery,Gary,IN
3,2264,Rise of the Phoenix,American IPA,12,0.071,nan,177,18th Street Brewery,Gary,IN
4,nan,Sinister,American Double / Imperial IPA,12,0.09,nan,177,18th Street Brewery,Gary,IN
5,2262,Sex and Candy,nan,12,0.075,nan,177,18th Street Brewery,Gary,IN
6,2261,Black Exodus,Oatmeal StouԂt,12,0.077,nan,177,18th Street Brewery,Gary,IN
7,2260,Lake Street Express,American Pale Ale (APA),12,0.045,nan,177,18th Street Brewery,Gary,IN
8,2259,Foreman,American Porter,12,0.065,nan,177,18th Street Brewery,Gary,IN
9,2258,Jade,Alabama,12,0.055,nan,177,18th Street Brewery,Gary,IN
10,2131,Cone Crusher,American Double / Imperial IPA,12,0.086,nan,177,18th Street Brewery,Gary,IN
11,2099,Sophomoric Saison,Saison / Farmhouse Ale,12,0.072,nan,177,18tk Wbteft Freaedy,Gary,IN
12,2098,Regional Ring Of Fire,Saison / Farmhouse Ale,nan,0.073,nan,177,18th Street Brewery,Gary,IN
13,nan,Garce Selé,Saison / Farmhouse Ale,12,0.069,nan,177,18th Street Brewery,Gary,IN
14,1980,Troll Destroyer,Belgian IPA,12,0.085,nan,177,18th Street Brewery,GarƓy,IN
15,1979,Bitter Bitch,American Pale Ale (APA),12,0.061,60,nan,yrewerB teertS ht81,Jagu,IN
16,2318,Ginja Ninja,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Eofvqkjnf,OR
17,2170,Cherried Away,Cider,12,0.06,nan,nan,nan,Corvallis,OR
18,2169,Rhubarbarian,Cider,12,0,nan,nan,2 Towns Ciderhouse,Corvallis,OR
19,1502,BrightCider,Cidǧer,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
20,nan,He Said Baltic-Style Porter,Baltic Porter,12,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
21,1592,He Said Belgian-Style Tripel,Tripel,12,0.082,nan,368,21st Amendment Brewery,San Francisco,CA
22,1036,Ooxzf Fg Bkjk,American Barleywine,8.4,0.099,92,368,21st Amendment Brewery,San Francisco,CA
23,1024,Fireside Chat,Winter Warmer,12,0.079,45,368,21st Amendment Brewery,San Francisco,CA
24,976,Marooned On Hog Island,American Stout,12,0.079,nan,368,21rt Amxnsmtng Nwxrfsy,San Francisco,CA
25,876,Bitter American,Alabama,12,0.044,42,368,21st Amendment Brewery,San Francisco,CA
26,802,nan,Fruit / Vegetabަle Beer,12,0.049,17,368,21st Amendment Brewery,San Francisco,CA
27,801,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12,0.049,17,nan,21st Amendment Brewery,San Francisco,nan
28,800,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12,0.049,17,368,21st Amendment Brewery,San Francisco,CA
29,799,21st Amendment IPA (2006),American IPA,12,0.07,70,368,21st Amendment Brewery,San Francisco,CA
30,797,Brew Free! or Die IPA (޻2008),American IPA,12,0.07,70,368,21st Amendment Brewery,San Francisco,CA
31,796,nan,American IPA,12,70.0,70,368,21st Amendment Brewery,Afghanistan,CA
32,531,Special Edition: Allies Win The War!,English Strong Ale,12,0.085,52,368,21st Amendment Brewery,San Francisco,CA
33,432,Hop Crisis,American Double / Imperial IPA,12,0.097,nan,368,21st Amendment Brewery,San Francisco,CA
34,353,Bitter American (2011),American Pale Ale (APA),12,0.044,42,368,21st Amendment Brewery,San Francisco,CA
35,321,Fireside Chat (2010),Winter Warmer,12,0.079,45,368,21st Amendment Brewery,San Francisco,CA
36,173,Back in Black,American Black Ale,12,0.068,65,368,21st Amendment Brewery,San Francisco,CA
37,11,Monk's Blood,Belgian Dark Ale,12,0.083,35,368,21st Amendment Brewery,San Francisco,CA
38,10,Brew Free! or Die IPA,American IPA,12,0.07,65,nan,21st Amendment Brewery,San ӚFrancisco,CA
39,20010101,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12,0.049,17,368,21st Amendment Brewery,Afghanistan,CA
40,2519,Bimini Twist,American IPA,12,0.07,82,67,3 Daughters Brewing,St Petersburg,FL
41,2518,Beach Blonde,American Blonde Ale,12,0.05,nan,67,3 Daughters Brewing,St Petersburg,FL
42,2517,Rod Bender Red,American Amber / Red Ale,12,0.059,nan,67,3 Daughters Brewing,St Petersburg,FL
43,2545,Passion Fruit Prussia,Berliner Weissbier,12,0.035,11,60,4 Hands Brewing Company,Saint Louis,MO
44,2544,Send Help,American Blonde Ale,12,0.045,18,60,4 Hands Brewing Company,Saint Louis,MO
45,2324,Cast Iron Oatmeal Brown,American Brown Ale,12,0.055,nan,60,4 Hands Brewing Company,Saint Louis,MO
46,2288,nan,American Amber / Red Ale,12,0.06,nan,60,nan,Saint Louis,MO
47,2287,Alter Ego,American Black Ale,12,0.055,nan,60,4 Hands Brewing Company,Saint Louis,MO
48,2286,s,American IPA,12,0.065,nan,60,4 Hands Brewing Company,Saint Louis,MO
