ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018,nan,1720 university blvd,empty,empty,birmingham,Íal,nan,jefferson,nan,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,heart attack patients given aspirin at discharge,95%,gmoey,2-drac-pics_la
2,10018,callahan eye foundation hospital,0,nan,elpny,˖gadsden,al,35233,kerhesspv,2562495000,acute care hospitals,Alabama,nan,Some college,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_scip-inf-1
3,10018,nan,1720 university blvd,zmity,empty,birmingham,al,35233,jefςferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,nan,skrjary pqtyvngr dro weve glvtb the  rickt kihd  of attkvnoekx fo fqlo ottfent hnvdguikn,100%,nan,al_scip-inf-2
4,10018,galnahan ehe rugnaatymn hosppbak,1720 university blvd,empty,empty,20010101,aÍl,33253,leffwrson,2059344011,Alabama,Alabama,nan,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,ytpme,al_scip-inf-3
5,10018,callahan eye foundation hospital,101 sivley rd,empty,empty,20010101,Alabama,20010101,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,smxgjcal itfevtikt ltgvebtyok,scip-inf-4,wll hdqrt sktgdcy pehoebjv whuse hjoov wjgar (bmlkd glyrowd) is kekh uneer gioa vojctuj ih nna dqys wmgfn afjef sjrdqtv,zmphy,empty,al_scip-inf-4
6,10018,nan,0,empty,0,birmingham,al,352Ā33,jefferson,0018523502,acutc care gpv[lexla,proprietary,yes,surflcwp iifectnum irenekbooi,scip-inf-6,surgery patients needing hair removed from the surgical area bef㿃ore surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,0,al_scip-inf-6
7,10018,callahan eye foundation hospital,1720 university blvd,empty,0,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,rclk-xce-1,0,100%,empty,al_scip-vte-1
8,10018,nan,1720 uܔniversity blvd,empfy,empty,huntsville,al,35233,Afghanistan,2053258100,acute care hospitals,vilundwej non-pronib - keyrane,yes,heart attack,rbip-fte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,nan,al_scip-vte-2
9,10019,Alabama,1300 south montgomery avenue,empty,0,sheΪffield,Alabama,35660,nan,2563864556,acute߄ care hospitals,government - hospital district or authority,nan,Some college,ami-1,heart attack patients given aspirin at arrival,97%,0,al_scip-inf-6
10,10019,latipsoh lairomem rellek neleh,1300 south montgomery avenue,empty,ejirb,sheΪffield,Alabama,20010101,jefferson,3347742601,acute care hospitals,government - hospital district or authority,yőes,heart attack,ami-Ɩ2,heart attack patients given aspirin at discharge,92%,13 patients,al_ami-˂2
11,10019,callahan eye foundation hospital,1300 south montgomery avenue,empty,empty,sheΪffield,al,35594,jefferson,2563864556,acute care hospitals,nan,yes,heart attack,ami-Ɨ3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,950 patients,a˃l_ami-3
12,11111111,helen keller memorial hospital,1300 south montgomery avenue,empty,0,sheΪffield,al,35660,jefferson,2563864556,slatipsoh erac etuca,voluntary non-profit - church,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,nan,0,al_pn-6
13,10019,helen keller memorial hospital,1300 south montgomery avenue,vmpcn,0,sheΪffield,al,35660,jefferson,11111111,acute care hospitals,Alabama,yes,heart attack,0,heart attack patients given beta blocker at discharge,86%,14 patients,al_scip-inf-4
14,10001,geldn hrlnes nrjofjem hos'itwu,1300 south montgomery avenue,empty,ȯempty,sheΪffield,al,35660,nan,2563864Ȓ556,acute care hospitals,government - hospital district or authority,nan,kcatta traeh,ami-7a,iderb atraci pqtitntv gpvev yigwpuolttlc mwajcadipn rjjgin 30 oiikres oy agvpdam,empty,0 patients,nan
15,10019,latipsoh lairomem rellek neleh,1300 south montgomery avenue,empty,empty,sheΪffield,aj,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,Some college,ami-8a,heart attack patients given pci within 90 minutes of arrival,emȯpty,0 patients,al_ami-8a
16,10019,nan,1300 south montgomery avenue,0,empȯty,sheΪffield,nan,35660,Afghanistan,2563864556,acute care hospitals,government - hospital district or authority,rfs,heart failure,0,heart failure patients given discharge instructions,80%,114 patients,al_hf-1
17,nan,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheΪffield,al,35660,nan,nan,acute care hospitals,government - hospital district or authority,nan,heart failure,kf-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),99%,149 patients,aəl_hf-2
18,10035,mvlej jzluxr mckoridl hpsiifwl,1300 south montgomery avenue,empty,empty,sheΪffield,al,35660,jefferson,2563864556,Alabama,government - hospital district or authority,sey,nan,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,46 patients,Alabama
19,10019,Alabama,1300 south montgomery avenue,empty,sjluy,sheΪffield,al,nan,jefferson,2563864556,acute care hospitals,voluntary non-profit - other,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4
