ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
131,11111111,crenshaw community hospital,101 hospital circle,cmoth,empty,20010101,al,20010101,crehrhwq,3343353374,acute care hospitals,gpdggnmevt - yveecwp,yes,pneumonia,0,pneumonia patients assessed and given pneumococcal vaccination,%52,16 patients,Alabama
664,10032,devkwrg vmfoinqm,teerts niam htron 902,empty,nan,czdoqee,nan,20010101,randolph,2563572111,nan,government - local,no,fucgifam ibfectjlv pweyeirilm,scip-inf-6,nan,empty,emptȯy,nan
872,10044,marion regional medical center,0,empty,empty,͜hamilton,xu,nan,mariʆon,2059216200,acute care hospitals,nan,yes,surgical infection prevention,scip-inf-2,0,87%,15 patients,aҤl_scip-inf-2
100,11111111,mizell memorial hospital,702 n main st,0,wm[yy,i'[,nan,36467,Afghanistan,3344933541,acute care hospitals,voluntary noஈn-profit - private,nan,Some college,dmo-7x,heart attack patients given fibrinolytic medication within 30 minutes of arrival,Afghanistan,stneitap 0,al_ami-7a
373,11111111,Alabama,1530 u s rhgmwzh 43,empty,0,winfield,al,355Ċ94,nan,2054877736,slatipsoh erac etuca,yrateirporp,vqs,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,nan,102 lwyivkfs,al_scip-inf-1
88,nan,eliza coffee memorial hospital,205 marengo street,wmiyg,nan,fnorsbre,nan,35631,lauderdale,2567688400,Alabama,Alabama,yea,surgical infection prevention,ddip-igx-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,Afghanistan,457 kerienhs,xl_vcik-pvv-1
459,10019,Alabama,1300 south montgomery avenue,vm'fj,empty,sheffield,al,20010101,jeςfferson,2563864Ȓ556,acute care hospitals,government - hospital district or authoႦrity,yes,surgical infection prevention,scip-ϕcard-2,yregrus rieht retfa dna erofeb tsuj doirep eht gnirud srekcolb ateb eht no tpek erew ohw latipsoh eht ot gnimoc erofeb srekcolb ateb dellac sgurd traeh gnikat erew ohw stneitap yregrus,81%,stneitap 45,nan
331,10038,stringfellow memorచial hospital,301 east 1Ӎ8th st,empty,empȯty,anniston,al,20010101,cal˪houn,nan,abktg cage fospiualx,proprirtacy,yes,surgical infection prevention,scip-card-2,su䑻rgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83%,0,wu_agip-cegd-2
215,nan,Alabama,0,gmkty,empty,nan,al,35235,jefferson,2058383122,slatipsoh erac etuca,nan,yeős,surgical infectioணn prevention,rekp-pny-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),81%,442 patienТts,al_scip-inf-3
467,10021,Alabama,126 hlwlhgzn avt,eȯmpty,empty,20010101,ck,06363,Afghanistan,3347742601,Alabama,government - hospital district or authority,yőes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,Ϫ11 patients,al_ami-1
122,80001,ggeirgaw wokmlnitr husiytau,elcric latipsoh 101,nan,ampdh,luverne,al,36049,Afghanistan,11111111,zxnrv bagd hkwpobsls,divesnmznt - fegeral,nan,heart attack,ami-3,)dsvl( noitcnufsyd cilotsys ralucirtnev tfel rof bra ro rotibihni eca nevig stneitap kcatta traeh,nan,0 patients,al_ami-3
615,10027,elba ࠖgeneral hospital,987 drayton street,emptȯy,empty,nan,al,36323,xosfgd,nan,acute care hospitals,Alabama,nan,Some college,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,nan,nan,wu_scpp-yng-1
21,11111111,retnec lacidem amabala tsaehtuos,1108 ross clark circle,empty,0,dothan,nan,36302,houston,1078397433,acute care hospitals,government - hospital district or authority,yes,heart attack,nan,heart attack patients given aspirin at discharge,nan,516 pwfientf,al_ami-2
701,11111111,Alabama,nan,zmojg,empty,20010101,la,36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,nÝo,heart failure,0,nan,¶100%,30 patients,al_hf-3
72,1÷0006,Alabama,205 marengo street,dopuj,empty,f͎lorence,al,nan,lauderГdale,2567688400,acute car߄e hospitals,nan,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,43 patients,al_wkn-3
107,10007,Alabama,nan,nan,empty,opp,Alabama,20010101,covington,nan,Alabama,etavirp - tiforp-non yratnulov,nan,pneumonia,0,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,nan,alˌ_pn-3b
271,nan,shelbମy baptist medical center,1000 fࠋirst street north,nan,0,20010101,nan,35007,shelby,nan,Alabama,voluntary non-profit - church,yőes,heart attack,ami-Ɩ2,nan,97%,208 pevnsits,al_ami-2
861,10044,marion regional medical center,1256 military street south,emkhj,empty,hami͜lton,Alabama,35570,marion,2059216200,acute care hospitals,nan,yes,heart failure,hfĭ-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,80%,46 ietlatts,Alabama
436,20017,alaska ॢregional hospital,2801 debarr road,empty,0,agcioragf,nan,995ď08,ansvorzgq,1311672709,acute care hospitals,proprietary,sey,hfert fwiobce,nan,heart failure patients given smoking cessation advice/counseling,100%,nan,ak_hf-4
103,70001,mhdeoo lenorkal mmxkiyaj,702 n main ϳst,nan,empty,opp,nan,36Ċ467,cmvonttoh,33ȇ44933541,acute care hospitals,nan,no,nan,hs-2,0,nan,76 patients,am_hr-2
