ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
4,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,Alabama,35233,jefferson,2053258100,acute care ho߄spitals,voluntary non-profit - private,yes,surgical infection prevention,nan,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-inf-3
6,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,empty,al_scip-inf-6
8,10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,nan,35233,cofmnbbon,11111111,erute bxcq hpskotdls,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,76 patients,nan
13,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheΪffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,86%,14 patients,an_wlh-5
15,100û19,helen keller memorial hospital,nan,empty,empty,dleiffehs,al,35660,nosreffej,11111111,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_pn-7
16,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,gadsden,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,80%,10 patients,al_hf-1
17,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,Alabama,yes,heart failure,0,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,149 patients,2-fh_la
18,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,shefwialb,an,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,al_hf-3
19,10019,helen keller memori஥al hospital,1300 south montgomery avenue,empty,0,sheffield,al,35660,jefferson,2563864556,Alabama,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4
20,10001,retnec lacidem amabala tsaehtuos,1108 ross clark circle,empty,nan,dothan,al,36302,houston,3347938701,nan,fovediiend - hovlitxl guvyricn og qjfkociti,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,Afghanistan,270 patients,al_amiˁ-1
22,10001,southeast alabama medical center,1108 ross clark circle,empty,em'vb,nan,al,36302,houston,3347938701,nan,voluntary non-profit - church,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,71 patients,Alabama
24,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36201,houston,3347938701,zfogv ccdg huwpptsms,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,99%,441 patients,al_ami-5
25,10001,eliza coffee memorial hospital,1108 ross clark circle,empty,empty,dothan,al,nan,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
