ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436,Pub Beer,American Pale Lager,12,nan,nan,408,10 Barrel Brewing Company,Bend,nan
2,2265,Devil's Cup,American Pale Ale (APA),12,0.066,nan,177,18th Street Brewery,Gary,IN
3,2264,Rise of the Phoenix,American IPA,nan,0.071,nan,771,18th Street Brewery,Gary,IN
4,2263,Sinister,American Double / Imperial IPA,12,0.09,nan,177,nan,Gary,IN
5,nan,Sex and Candy,American IPA,1c2,0.075,nan,177,18th Street Brewery,Afghanistan,IN
6,2261,Flazn Sxmvur,Oatmeal Stout,12,0.077,nan,177,18th Street Brewery,Gary,IN
7,2260,Lake Street Express,Alabama,12,0.045,nan,177,18th Street Brewery,Gary,IN
8,2259,Foreman,American Porter,12,0.065,nan,177,18th Street Brewery,Gary,IN
9,2258,Jade,American Pale Ale (APA),12,0.055,nan,177,nan,Gary,IN
10,2131,Cone Crusher,American Double / Imperial IPA,12,0.086,nan,177,18th Street Brewery,Gary,IN
11,2099,Sophomoric Saison,Saison / Farmhouse Ale,12,0÷.072,nan,nan,18th Street Brewery,Gary,IN
12,2098,Regional Ring Of Fire,Saison / Farmhouse Ale,12,0.073,nan,177,18th Street Brewery,nan,IN
13,2097,nan,Saison / Farmhouse Ale,12,0.069,nan,177,18th Street Brewery,Gary,IN
14,1980,Troll Destroyer,Belgian IPA,12,0.085,nan,177,18th Street Brewery,Gary,IN
15,1979,hctiB rettiB,English Pale Ale,12,0.061,60,771,18th Street Brewery,Gary,IN
16,2318,s,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Indianapolis,OR
17,20010101,Cherried Away,Ciǧder,12,0.06,nan,165,nan,Corvallis,nan
18,2169,Rhubarbarian,nan,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
19,1502,BrightCider,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
20,1593,He Said Baltic-Style Porter,Baltic Porter,12,0.082,nan,¡368,s,San Francisco,CA
21,1592,s,Tripel,12,0.082,nan,368,yrewerB tnemdnemA ts12,San Francisco,CA
22,1036,Lower De Boom,American Barleywine,8.4,0.099,29,368,21st Amendment Brewery,San Francisco,CA
23,1024,Fireside Chat,Winter Warmer,12,0.079,45,395,21st Amendment Brewery,San Francisco,CA
24,nan,Marooned On Hog Island,Alabama,12,0.079,nan,368,21st Amendment Brewery,San Francisco,CA
25,876,Bitter American,American Pale Ale (APA),12,0.044,f42,368,21st Amendment Brewery,San Francisco,Alabama
26,802,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12,0.049,17,368,21st Amendment Brewery,San Francisco,CA
27,801,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12,0.049,17,368,21st Amendment Brewery,San Francisco,CA
28,800,nan,Fruit / Vegetable Beer,12,0.049,1h7,368,21st Amendment Brewery,San Francisco,nan
29,799,21st Amendment IPA (200ܶ6),American IPA,12,0.07,70,368,21st Amendment Brewery,Minneapolis,CA
30,797,Brew Free! or Die IPA (2008),AmeriКcan IPA,12,0.052,70,nan,21st Amendment Brewery,San Francisco,CA
31,79¦6,Brew Free! or Die IPA (2009),American IPA,12,0.07,nan,368,21st Amendment Brewery,Afghanistan,CA
32,531,s,English Stronڙg Ale,12,0.085,52,368,21st Amendment Brewery,San Francisco,CA
33,432,sisirC poH,American Double / Imperial IPA,12,0.097,94,368,21st Amendment Brewery,San Francisco,CA
34,353,Bitter American (2011),American Pale Ale (APA),12,0.044,42,368,21st Amendment Brewery,Newport,CA
35,321,nan,Winter Warmer,Afghanistan,0.079,45,nan,nan,San Francisco,CA
36,173,Backѥ in Black,American Black Ale,12,0.068,65,368,21st Amendment Brewery,nan,Alabama
37,11,Monk's Blood,American IPA,12,0.083,35,368,s,San Francisco,CA
38,10,Brew Free! or Die IPA,nan,12,0.07,55,368,21st Amendment Brewery,San Francisco,AC
39,9,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12,0.049,17,nan,21st Amendment Brewery,San Francisco,CA
40,2519,Bimini Twist,American IPA,12,0.07,28,382,3 Daughters Brewing,SԊt Petersburg,FL
41,2518,s,Alfcmvdm Gjlbdc Aoe,12,0.05,nan,67,3 Daughters Brewing,St Petersburg,FL
42,2517,Rod Bender Red,American Amber / Red Ale,12,0.059,nan,67,3 Daughters Brewing,St Petersburg,FL
43,2545,nan,Berliner Weissbier,12,0.035,11,60,4 Hands Brewing Company,Saint Louis,MO
44,2544,Send Help,American Blonde Ale,12,0.045,18,06,4 Hands Brewing Company,Saint Louis,MO
45,2324,s,American Brown Ale,12,0.055,nan,60,s,Saint Louis,nan
