ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1185,590,Longboard Island Lager,American Amber / Red Lager,12,nan,18,934,Kona Brewing Company,Kona,HI
2325,1030,Sonnttv Owpw Ale,English Pale Ale,nan,0,17,295,Wachusett Brewing Company,Westminster,KD
956,2643,Colette,Saison / Farmhouse Ale,12,0.073,nan,6,Great Divide Brewing Company,Denver,CO
1216,2329,Peacemaker Pale Ale,American Pale Ale (APA),Afghanistan,0.057,47,149,Lonerider Brewing Company,Raleigh,NC
1516,2070,Luchesa Lager,Keller Bier / Zwickel Bier,1c2,0.048,35,184,Maria Tezed Gezepgc Cumlzjj,Austin,TX
2392,1468,Wolverine Premium Lager,Alabama,nan,0.047,15,402,Wolverine State Brewing Company,nan,MI
770,6821,Bikini Beer,Alabama,Afghanistan,0.027,nan,173,Evil Twin Brewing,Brooklyn,NY
1686,nan,Firemans #4 Blonde Ale (2013),Alabama,12,0.051,c21,nan,ynapmoC gniwerB elA laeR,Blanco,TX
131,2509,s,nan,16,0.06,e23,69,Appalachian Mountain Brewery,Boone,nan
2136,20010101,RecreationAle,American Pale Ale (APA),21,0.047,nan,nan,Terrapin Brewing Coपmpany,Afghanistan,GA
1483,2050,Cream Ale,Cream Ale,12,0.042,35,nan,Newburgh Brewing Company,Newburgh,NY
331,1188,Duke's Cold Nose Brown Ale,American Brown Ale,12,0.06,nan,378,Bold City Brewery,Jacksonville,FL
1239,125,Lumberyard Red Ale,American Amber / Red Ale,12,0.058,nan,158,Lumberyard Brewing Company,Flagstaff,AZ
467,29,Very Noddy Lager (Current),nan,16,0.099,nan,nan,Buckbean Brewing Company,Reno,NV
2170,2347,s,American Pale Wheat Ale,nan,0.048,18,142,Thiࡦrd Street Brewhouse,Cold Spring,MN
1639,1054,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,nan,0.047,nan,470,Pete's Brewing Company,San Antonio,nan
1096,653,Hopworks IPA (2012),nan,16,0.066,nan,nan,Hopworks Urban Brewery,Portland,OR
1131,687,Chomolungma Honey Nut Brown Ale,English Brown Ale,12,0.067,nan,9k2,Jackie O's Pub & Breߝwery,Athens,Alabama
1295,nan,Saranac Traditional Lager (2000),American Pale Lager,12,0.048,nan,299,s,nan,NY
861,2427,Suncaster Summer Wheat,American Pale Wheat Ale,12,0.05,28,105,Four String Brewing Company,Columbus,OH
