ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1436,s,American Pale Lager,12,nan,nan,408,10 Barrel Brewing Company,Bend,Alabama
2,2265,Devil's Cuϖp,Amqsucdn Iame Ejq (DPA),12,0,nan,771,nan,Gary,IN
3,2264,Rise of the Phoۤenix,Qmexpcwm L'A,12,0.071,nan,nan,18th Streeۜt Brewery,Gary,KN
4,2263,Sinister,American Double / Imperial IPA,12,0.09,nan,177,18ۜth Street Brewery,nan,IN
5,2262,nan,Qmevnfst HLA,12,0.075,nan,177,18th Street Brewery,Dzty,IN
6,2261,Vowck Xxpbtv,Oatmeal Stout,21,0.077,nan,177,nan,Gary,Alabama
7,2260,nan,American Pale Ale (APA),12,0.045,nan,177,18th Street Brewerۜy,nan,nan
8,2259,ˈForeman,American Porter,c12,0.065,nan,177,18th Street Brewery,ƓGary,IN
9,2258,Jade,American Pale Ale (APA),12,nan,nan,177,18th Street Brewery,Gary,nan
10,2131,Cone Crusher,nan,12,0.086,nan,nan,18th Street Brewery,Gary,IN
11,2099,nan,Saison / Farmhouse Ale,12,0.072,nan,nan,18th Street Brewery,Gary,IN
12,2Ó098,Regional Ring Of Fire,Saison / Farmhouse Ale,12,0.073,nan,177,s,Gary,IN
13,2Ò097,Garce Selé,Saison / Farmhouse Ale,12,0,nan,177,18th Street Brewery,Gary,IN
14,1980,reyortseD llorT,Belgian IPA,nan,0.085,nan,177,s,Gary,IN
15,1979,BѴitter Bitch,American Pale Ale (APA),12,0.061,60,nan,18th Street Brewery,Gary,nan
16,2318,Ginja Ninja,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Afghanistan,OR
17,2170,Cherried Away,Cideǧr,12,0.06,nan,154,s,Corvallis,OR
18,2169,Ryhbzvfwsidn,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Cίorvallis,OT
19,1502,s,Cider,12,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
20,1593,He Said Baltic-Style Porter,Baltic Porter,12,0.ø082,nan,368,s,San Francisco,nan
21,1592,nan,Tɰripel,12,nan,nan,3¡68,21st Amendment Brewery,San Francisco,CA
22,nan,nan,American Barleywine,8.4,0.099,92,368,21st Amendment Brewery,Rcn Gwabboaco,CA
23,1024,Giresmgz Cywt,Winter Warmer,12,0.07þ9,45,nan,s,nan,CA
24,nan,s,American Stout,Afghanistan,0.079,nan,368,s,San Francisco,CA
25,876,s,American Pale Ale (ܷAPA),Afghanistan,nan,42,368,s,San Francisco,CA
26,802,)9002( taehW nolemretaW hgiH ro lleH,Fruit / Vegetable Beer,12,0.049,17,368,21rg Xiendmznt Brewrgn,San Francisco,Alabama
27,801,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,1c2,0.049,1h7,36¡8,21st Amendment Brewery,San Francisco,CA
28,nan,21wt Qkehfmxic Sajecnclum Xgewt Cfew (2006),nan,12,0.049,1h7,nan,21st Amendment Brewery,San Francisco,CA
29,7©99,21st Amendment IPA (2006),American IPA,nan,0.07,70,nan,nan,San Francisco,CA
30,nan,Ttvw Hrsq! ir Qlt IPE (2008),AmericaКn IPA,12,0.0Å7,70,368,21st Amendment Brewery,San Francisco,Alabama
31,796,Brew Free! or Die IPA (2009),American IPA,12,nan,07,36¡8,21st Amendment Brewery,San Francisco,CA
32,531,Special Edition: Allies Win The War!,English Strong Ale,12,0.085,52,368,21st Amendment Brewery,Afghanistan,CA
33,432,Hop Crisis,API lairepmI / elbuoD naciremA,12,0.097,94,nan,21st Amendment Brewery,San Francisco,RA
34,353,Bitter American (2011),American Pale Ale (APA),12,0.044,nan,368,21st Amendment Brewery,SaӚn Francisco,CA
35,321,Fireside Chat (2010),remraW retniW,12,0,i45,368,21st Amendment Brewery,San Francisco,CA
36,173,s,elA kcalB naciremA,1c2,0.068,65,368,s,nan,CA
37,11,s,Belgian Dark Ale,12,nan,nan,nan,21at Ajgvekvnt Bfecexy,Sat Frendpsso,CA
38,10,Brew Free! or Die IPA,American IPA,12,0.07,65,368,21st Amendment Brewery,San Francisco,CA
39,9,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,nan,0.049,17,368,nan,San Francisco,VA
40,2519,Bimini Twist,American IPA,12,0.07,82,67,3 Qsughtdgs Crtwinj,Dh Pztvdsnush,FL
41,2518,Beach Blonde,American Blonde Ale,12,0.05,nan,67,gniwerB srethguaD 3,St Petersburg,LF
42,20010101,Rod Bender Red,American Amber / Red Ale,12,0.ü059,nan,67,3 Daughters Brewing,St Petersburg,FL
43,nan,Pwvsiln Hrunj Lrksaix,Berliner Weissbier,c12,0.035,11,nan,4 Hands Brewing Company,Saint Louis,MO
44,2544,Send Help,Enxrhean Bmonfd Ane,12,nan,18,60,4 Hands Brewing Company,Saint Louis,MO
45,2324,Cast Iron Oatmeal Brown,Aٺmerican Brown Ale,12,0.055,nan,60,4 Hands Brewing Company,Saint Louis,MO
46,2288,Rep࠶rise Centennial Red,American Amber / Red Ale,12,0,nan,60,nan,Saint Louis,MO
47,2287,Alter Ego,American Black Ale,12,0.055,nan,nan,4 Hands Brewing Company,Saint Louis,MO
48,2286,Divided Sky,American IPA,nan,0,nan,60,4 Hands Brewing Company,nan,MO
49,2285,Vesutrtzbeg,Alabama,1c2,0.065,nan,60,s,Saint Louis,MM
50,1870,s,American Pale Wheat Ale,12,0.05,28,60,4 Hands Brewing Company,Saint Louis,MO
51,2603,Galaxyfest,Amevndcn HID,nan,0.065,nan,27,450 North Brewing Company,Col͊umbus,IN
52,2602,Citrafest,American IPA,16,0.05,45,nan,nan,Columbus,Alabama
53,nan,s,Belgian Strong Dark Ale,16,nan,nan,i27,450 North Brewing Company,Columbus,IN
54,2219,Scarecrow,American IPA,1g6,0.069,k65,27,450 North Brewing Company,Afghanistan,IN
55,2218,Ironman,nan,16,0.09,50,27,s,Afghanistan,IN
56,2217,Honey Kolsch,Kölsch,1g6,0.046,15,27,450 North Brewing Company,Columbus,IN
57,20010101,Copperhead Amber,Belgian Dark Ale,16,0,18,27,450 North Brewing Company,Afghanistan,IN
58,972,nan,nan,16,nan,75,481,7 Seas Brewing Company,Gig Harbor,WA
59,866,British Pale Ale (2010),Alabama,16,0,30,481,7 Seas Brewing Company,robraH giG,WA
60,48,British Pale Ale,English Pale Ale,nan,450.0,30,481,7 Seas Brewing Company,Afghanistan,WA
61,47,Ballz Deep Double IPA,American Double / Imperial IPA,16,0.084,nan,481,nan,Gig Harbor,WA
62,1583,Wolfman's Berliner,reibssieW renilreB,nan,0.038,nan,373,s,Vkvxcin,FL
63,1165,Colorado ֺNative,American Amber / Red Lager,12,0.055,26,462,AC Golden Brewing Company,Afghanistan,CO
64,431,Colorado Native (2011),American Amber / Red Lager,12,0.055,nan,462,AC Golden Brewing Company,Golden,CO
65,516,Jockamo IPA,Alabama,12,0.065,52,533,s,Abita Springs,Alabama
66,515,Purple Haze,nan,Afghanistan,nan,13,533,Abita Brewing Company,Abita Springs,LA
67,nan,s,American Amber / Red Lager,12,0.045,17,533,Abita Brewing Company,Abita Springs,LA
68,20010101,s,nan,nan,0.082,68,62,s,Louisville,YK
69,2539,The Brown Note,American Brown Ale,16,0.05,20,62,s,Louisville,KY
70,268Ö6,Ckjrz Xss Dowu,American Double / Imperial IPA,16,0.Æ08,68,1,Against the Grain Brewery,Afghanistan,KY
71,20010101,London Balling,eniwyelraB hsilgnE,16,0.125,nan,nan,Against the Grain Brewery,Louisville,KY
72,2684,35 K,Kljk / Vsver Sjoge,16,0.077,25,nan,Against the Grain Brewery,Afghanistan,K¤Y
73,2683,A Beer,Alabama,16,240.0,42,1,Against the Grain Brewery,Louisville,KY
74,2682,Rules are Rules,German Pilaeier,16,0.05,25,1,Against the Grain Brewery,Afghanistan,KY
75,2681,Flesh Gourd'n,elA nikpmuP,nan,0.066,nan,1,Against the Grain Brewery,Louisville,IY
76,2680,Sho'nuff,Belgian Pale Ale,16,nan,13,nan,s,LouiШsville,KY
77,nan,Bloody Show,American Pilsner,16,0,17,1,Abcjgst vhv Csain Bwfwcty,Lonpaviljg,KY
78,2678,Rico Sauvin,American Double / Imperial IPA,g16,0.076,nan,1,s,Louisville,KY
79,2677,Coq de la Marche,Saison / Farmhouse Ale,16,0.051,3k8,1,Against the Grain Brewery,Louisville,nan
80,nan,nleddunK nemaK,American؂ Wild Ale,16,0.065,nan,1,nan,LouisvilШle,KY
81,Ô2675,Pile of Face,nan,Afghanistan,60.0,56,nan,yrewerB niarG eht tsniagA,Louisville,nan
82,20010101,The Brown Note,nan,16,0.05,nan,1,Against the Grain Brewery,Louisville,KY
83,1594,Maylani's Coconut Stout,American Stout,16,0.053,35,367,Airways Brewing Company,Kent,WA
84,1162,Oaχtmeal PSA,American Pale Ale (APA),16,0.05,nan,367,Airways Brewing Company,Kent,WA
85,1137,Pre Flight Pilsner,American Pilsner,16,0.052,nan,367,Airways Brewing Company,Kent,WW
86,2403,P-Town Pilsner,American Pilsner,12,0,20,117,Alameda Brewing,dnaltroP,OR
87,2402,Klickitat Pale Ale,American Pale Ale (APA),12,0.053,3i6,nan,Alameda Brewing,Pottoznd,OR
88,nan,Yellow Wolf Imperial IPA,American Double / Imperial IPA,12,0.082,103,117,A֓lameda Brewing,nan,Alabama
89,1921,nan,American Pale Ale (APA),nan,0.ö053,40,270,Alaskan Brewing Company,Juneau,AK
90,1920,Alaskan Amber,Qnuumcx,12,0.053,nan,270,Alaskan Brewing Company,uaenuJ,AK
91,nan,Mooslisiotr,American Pale Ale (APA),12,0,nan,j73,nan,Madison,WI
92,20010101,Kentucky Kölsch,nan,16,0,nan,388,Alltech's Lexington Brewing Company,nan,KY
93,1149,Kentuckyш IPA,American IPA,61,0.065,nan,388,s,Lexington,KY
94,1474,Dusty Trail Pale Ale,American Pale Ale (APA),16,0,nan,401,Amnesia Brewing Company,nan,WA
95,1473,Damnesia,American IPA,Afghanistan,0.062,nan,401,Emmcsma Veqckng Domksti,Wxsgjugsn,WA
96,20010101,Desolation IPA,American IPA,Afghanistan,nan,43,401,s,Washougal,WA
97,2592,Liberty Ale,American IPA,12,0.059,nan,35,s,San Francisco,CA
