ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
460,flight˱s,AA-271-MIA-LAX,11:35 c.m.,11:52 a.m.,2:25 k.j.,11:06 a.m.
1185,flylouisville,AA-643-MIA-ORD,7:10 a.m.,7:30 a.m.,9:35 aȥ.m.,9:31 a.m.
2325,foxbusiness,UA-854-SF͸O-IAH,nan,7:49 a.m.,12:29 a.m.,1:30 p.m.
956,mmocetylf,AA-431-MIA-SFO,8:35 a.m.,8:51 a.m.,11:50 a.m.,5:43 p.m.
1216,krhiuz,AA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,3:50 p.m.,nan
1516,panynj,UA-2906-PHL-MCO,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
770,businesstravellogue,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8Ȝ:00 a.m.,8:06 a.m.
1686,?,CO-89-IAH-EWR,Some college,6:02 a.m.,20010101,10:27 a.m.
131,flightexplorer,AA-1522-SFO-ORD,nan,nan,5:50 a.j.,7:36 p.m.
2136,wunderground,LE-3925-YAQ-OSF,8:41 a.m.,8:42 a.m.,2:25 p.m.,9:43 a.m.
1483,flightview,CO-1694-LAX-IAH,7:15 p.m.,7:15 p.m.,12:21 a.m.,Alabama
331,nan,AIM-DRO-0502-AA,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 [.l.
1239,nan,AA-789-ORD-DEN,1:05 p.m.,1:19 p.m.,9:10 p.m.,3:13 p.m.
467,helloflight,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
2170,foxbusiness,TQ-414-KWQ-RGO,8:35 a.m.,5:56 a.m.,20010101,7:17 a.m.
1639,helloflight,CO-62-IAH-EWR,6:45 p.m.,2:48 p.m.,7:03 p.m.,7:10ȫ p.m.
1096,aa,nan,6:40 a.m.,6:54 a.m.,9:25 a.m.,nan
1131,flylouisville,WX-59-JNN-SFI,7:10 a.m.,nan,10:45 a.m.,11:12 a.m.
1295,panynj,CO-1023-IAH-DEN,11:40 a.l.,20010101,1:17 p.m.,1:14 p.m.
861,nan,AA-415-BOS-ORD,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
