ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
131,10010,riverview regional medical center,101 hospital circle,empty,empty,luverne,al,36067,chambers,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,25%,16 patients,al_pn-2
664,10032,medical center enterprise,2000 pepperell parkway,empty,empty,cullman,al,36278,randolph,2563572111,acute care hospitals,government - local,no,heart failure,hf-4,pneumonia patients assessed and given influenza vaccination,empty,empty,al_ami-4
872,10044,alaska regional hospital,1256 military street south,empty,empty,alabaster,al,35903,cherokee,3348972257,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,ami-5,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97%,15 patients,al_hf-1
100,10007,wedowee hospital,619 south 19th street,empty,empty,alabaster,al,35801,montgomery,2052743000,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-7a,heart attack patients given aspirin at discharge,empty,40 patients,al_pn-3b
373,10009,eliza coffee memorial hospital,2505 u s highway 431 north,empty,empty,winfield,al,35594,marshall,2054877736,acute care hospitals,proprietary,yes,heart attack,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,34 patients,al_scip-inf-1
88,10021,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - private,yes,heart failure,pn-7,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,94%,52 patients,al_scip-inf-3
459,10049,helen keller memorial hospital,1007 goodyear avenue,empty,empty,montgomery,al,35660,de kalb,2563864556,acute care hospitals,proprietary,yes,pneumonia,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,92%,54 patients,al_scip-card-2
331,10023,dale medical center,301 east 18th st,empty,empty,dothan,al,35045,calhoun,3343614267,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,23 patients,al_hf-4
215,10001,st vincents east,50 medical park east drive,empty,empty,huntsville,al,35235,crenshaw,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart failure,scip-inf-6,heart attack patients given smoking cessation advice/counseling,81%,4 patients,al_scip-inf-3
467,10006,dale medical center,126 hospital ave,empty,empty,ozark,al,36305,morgan,3347742601,acute care hospitals,government - hospital district or authority,no,surgical infection prevention,ami-5,heart attack patients given aspirin at arrival,100%,27 patients,al_ami-1
122,10008,crenshaw community hospital,1530 u s highway 43,empty,empty,luverne,al,36420,lee,2562358900,acute care hospitals,voluntary non-profit - private,yes,heart failure,pn-4,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,0 patients,al_scip-vte-2
615,10039,elba general hospital,987 drayton street,empty,empty,elba,al,36033,coffee,3342938000,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,hf-2,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,empty,al_hf-4
21,10036,elba general hospital,1912 alabama highway 157,empty,empty,ozark,al,36302,houston,2567372000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,ami-2,heart attack patients given pci within 90 minutes of arrival,99%,516 patients,al_pn-5c
701,10034,east alabama medical center and snf,805 friendship road,empty,empty,birmingham,al,36078,covington,2568453150,acute care hospitals,voluntary non-profit - private,yes,heart failure,scip-inf-6,pneumonia patients given the most appropriate initial antibiotic(s),75%,0 patients,al_ami-1
72,10006,fayette medical center,810 st vincents drive,empty,empty,alabaster,al,35058,lauderdale,2567688400,acute care hospitals,government - hospital district or authority,yes,heart failure,ami-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,43 patients,al_pn-7
107,10007,university of alabama hospital,1007 goodyear avenue,empty,empty,opp,al,35235,madison,3343470584,acute care hospitals,government - state,no,pneumonia,ami-5,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,64 patients,al_pn-3b
271,10016,elba general hospital,1000 first street north,empty,empty,montgomery,al,35007,crenshaw,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,scip-inf-6,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,208 patients,al_ami-1
861,10007,riverview regional medical center,702 n main st,empty,empty,hamilton,al,35801,coffee,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart failure,ami-3,heart failure patients given an evaluation of left ventricular systolic (lvs) function,80%,2 patients,al_pn-2
436,10018,northwest medical center,1530 u s highway 43,empty,empty,anchorage,ak,35594,anchorage,3342228466,acute care hospitals,proprietary,yes,heart attack,ami-2,heart failure patients given smoking cessation advice/counseling,89%,13 patients,ak_hf-4
103,10039,huntsville hospital,2000 pepperell parkway,empty,empty,enterprise,al,36784,mobile,3342938000,acute care hospitals,voluntary non-profit - private,no,pneumonia,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,89%,76 patients,al_scip-vte-2
