ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1,panynj,AA-1522-SFO-ORD,4:55 p.m.,8:52 a.m.,8:05 p.m.,9:45 a.m.
2,boston,AA-1007-MIA-PHX,4:55 p.m.,5:22 p.m.,8:05 p.m.,7:55 p.m.
3,flytecomm,AA-1007-MIA-PHX,2:53 p.m.,7:39 a.m.,8:05 p.m.,7:55 p.m.
4,boston,AA-1007-MIA-PHX,4:55 p.m.,10:10 a.m.,8:05 p.m.,7:55 p.m.
5,businesstravellogue,AA-1007-MIA-PHX,7:05 a.m.,5:08 p.m.,2:25 p.m.,7:55 p.m.
6,flightaware,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,4:31 p.m.,7:55 p.m.
7,flightexplorer,AA-1007-MIA-PHX,11:25 p.m.,7:21 a.m.,9:20 a.m.,3:16 p.m.
8,flights,AA-1007-MIA-PHX,4:55 p.m.,2:44 p.m.,8:05 p.m.,4:09 p.m.
9,flightwise,UA-938-DEN-ORD,4:55 p.m.,12:41 p.m.,8:05 p.m.,7:55 p.m.
10,flightview,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,4:56 p.m.
11,flylouisville,UA-233-LAX-JFK,9:05 a.m.,11:55 a.m.,10:31 a.m.,7:55 p.m.
12,flytecomm,AA-3804-PHL-ORD,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
13,foxbusiness,AA-1007-MIA-PHX,7:00 a.m.,5:08 p.m.,3:30 p.m.,11:21 a.m.
14,myrateplan,AA-1165-JFK-MIA,7:35 a.m.,8:12 a.m.,6:40 p.m.,7:40 a.m.
15,helloflight,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,5:50 a.m.,7:55 p.m.
16,myrateplan,AA-1007-MIA-PHX,4:55 p.m.,12:11 p.m.,8:05 p.m.,7:55 p.m.
17,mytripandmore,AA-1007-MIA-PHX,12:10 p.m.,5:08 p.m.,8:05 p.m.,7:51 a.m.
18,orbitz,UA-854-SFO-IAH,4:55 p.m.,5:08 p.m.,10:30 p.m.,7:55 p.m.
19,panynj,CO-1193-EWR-MCO,6:00 a.m.,3:11 a.m.,10:40 a.m.,9:53 p.m.
20,quicktrip,CO-63-EWR-IAH,2:30 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
21,orbitz,AA-1007-MIA-PHX,8:41 a.m.,10:33 a.m.,8:05 p.m.,7:55 p.m.
22,aa,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,2:35 p.m.,10:04 a.m.
23,airtravelcenter,AA-3756-ORD-SLC,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
24,allegiantair,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,6:40 p.m.,11:56 a.m.
25,orbitz,AA-1165-JFK-MIA,6:59 a.m.,2:26 p.m.,10:34 a.m.,10:04 a.m.
26,helloflight,AA-1165-JFK-MIA,10:40 a.m.,7:22 a.m.,6:44 p.m.,10:04 a.m.
27,flightaware,AA-446-DFW-PHL,6:59 a.m.,11:05 a.m.,10:34 a.m.,10:04 a.m.
28,boston,AA-3842-MSP-ORD,7:00 a.m.,7:22 a.m.,10:34 a.m.,3:21 p.m.
29,flylouisville,UA-2314-ATL-PHL,6:00 a.m.,7:22 a.m.,9:35 a.m.,10:04 a.m.
30,flightstats,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
31,flightarrival,UA-2314-ATL-PHL,2:55 p.m.,7:22 a.m.,7:05 p.m.,10:04 a.m.
32,flylouisville,UA-938-DEN-ORD,2:30 p.m.,7:22 a.m.,11:10 a.m.,10:04 a.m.
33,flytecomm,AA-1165-JFK-MIA,11:55 p.m.,11:32 a.m.,10:34 a.m.,10:04 a.m.
34,flights,UA-828-SFO-ORD,6:59 a.m.,12:11 p.m.,9:20 a.m.,10:04 a.m.
35,gofox,AA-1165-JFK-MIA,11:50 a.m.,6:10 a.m.,10:34 a.m.,10:04 a.m.
36,allegiantair,AA-1165-JFK-MIA,6:59 a.m.,11:40 a.m.,9:45 p.m.,10:04 a.m.
37,travelocity,AA-1165-JFK-MIA,9:15 a.m.,6:54 a.m.,10:34 a.m.,10:47 a.m.
38,myrateplan,AA-1165-JFK-MIA,7:00 a.m.,7:58 p.m.,10:34 a.m.,12:21 a.m.
39,orbitz,AA-1165-JFK-MIA,2:30 p.m.,4:12 p.m.,10:34 a.m.,10:04 a.m.
40,orbitz,AA-1165-JFK-MIA,6:59 a.m.,12:11 p.m.,10:06 a.m.,8:06 a.m.
41,panynj,AA-59-JFK-SFO,6:59 a.m.,7:22 a.m.,1:39 p.m.,6:40 p.m.
42,quicktrip,AA-1165-JFK-MIA,7:10 a.m.,12:35 p.m.,10:34 a.m.,10:04 a.m.
43,foxbusiness,UA-62-IAH-EWR,6:59 a.m.,7:29 a.m.,4:49 p.m.,5:05 p.m.
44,weather,AA-1165-JFK-MIA,7:10 a.m.,5:30 p.m.,10:34 a.m.,6:34 p.m.
45,world-flight-tracker,AA-1165-JFK-MIA,2:30 p.m.,5:56 a.m.,10:34 a.m.,9:13 a.m.
46,wunderground,AA-1165-JFK-MIA,11:25 a.m.,8:25 p.m.,10:34 a.m.,10:29 p.m.
47,aa,AA-1664-MIA-ATL,2:55 p.m.,8:40 a.m.,9:45 p.m.,5:34 p.m.
48,airtravelcenter,CO-1250-MIA-IAH,8:00 p.m.,12:10 p.m.,10:06 a.m.,9:53 p.m.
49,allegiantair,AA-431-MIA-SFO,11:55 a.m.,10:54 a.m.,7:23 a.m.,9:53 p.m.
50,boston,UA-37-EDI-EWR,8:00 p.m.,11:30 a.m.,6:17 p.m.,9:53 p.m.
51,businesstravellogue,AA-1221-MCO-ORD,11:25 p.m.,4:25 p.m.,9:45 p.m.,9:53 p.m.
52,flightarrival,AA-1221-MCO-ORD,8:00 p.m.,8:52 a.m.,9:45 p.m.,11:01 a.m.
53,flightaware,AA-1221-MCO-ORD,8:05 a.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
54,flightexplorer,AA-3809-PHX-LAX,8:00 p.m.,8:23 p.m.,9:45 p.m.,5:42 p.m.
55,flights,AA-1221-MCO-ORD,8:55 a.m.,12:41 a.m.,9:45 p.m.,11:56 a.m.
56,den,AA-1221-MCO-ORD,7:45 p.m.,8:23 p.m.,12:35 p.m.,9:53 p.m.
57,ua,AA-1221-MCO-ORD,12:00 p.m.,8:23 p.m.,9:45 p.m.,5:50 a.m.
58,flylouisville,CO-1694-LAX-IAH,8:00 p.m.,1:48 p.m.,9:45 p.m.,1:30 p.m.
59,flytecomm,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
60,flightview,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,1:16 p.m.,9:53 p.m.
61,aa,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,7:25 p.m.
62,flightaware,AA-1221-MCO-ORD,12:00 a.m.,8:23 p.m.,9:21 a.m.,9:53 p.m.
63,mco,AA-1221-MCO-ORD,8:00 p.m.,7:25 a.m.,9:45 p.m.,5:43 p.m.
64,sfo,AA-1221-MCO-ORD,8:00 p.m.,10:33 a.m.,9:45 p.m.,2:46 p.m.
65,mytripandmore,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,12:29 a.m.
66,airtravelcenter,AA-1221-MCO-ORD,8:00 p.m.,8:04 a.m.,9:45 p.m.,9:53 p.m.
67,myrateplan,AA-1221-MCO-ORD,5:30 p.m.,8:23 p.m.,2:35 p.m.,9:53 p.m.
68,panynj,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,11:50 a.m.,9:53 p.m.
69,quicktrip,AA-1221-MCO-ORD,9:15 a.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
70,travelocity,AA-1221-MCO-ORD,10:45 a.m.,8:23 p.m.,9:45 p.m.,9:05 a.m.
71,usatoday,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,7:25 p.m.
72,weather,AA-1221-MCO-ORD,2:53 p.m.,8:23 p.m.,9:45 p.m.,1:14 p.m.
73,world-flight-tracker,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
74,wunderground,AA-1221-MCO-ORD,8:35 a.m.,8:23 p.m.,1:45 p.m.,9:53 p.m.
75,aa,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
76,airtravelcenter,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
77,allegiantair,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,11:35 a.m.,10:30 p.m.
78,boston,AA-2957-DFW-CVG,4:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
79,mytripandmore,UA-2945-PHL-CLT,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
80,dfw,AA-2268-PHX-ORD,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
81,flightarrival,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
82,flights,AA-4330-CVG-ORD,1:00 p.m.,2:44 p.m.,2:35 p.m.,3:30 p.m.
83,flightexplorer,AA-1279-DFW-PHX,8:40 a.m.,8:04 a.m.,2:35 p.m.,3:30 p.m.
84,flights,AA-1279-DFW-PHX,1:00 p.m.,12:41 p.m.,2:35 p.m.,4:17 p.m.
85,quicktrip,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,11:19 a.m.,3:30 p.m.
86,flightview,AA-484-DFW-MIA,1:00 p.m.,10:54 a.m.,2:35 p.m.,7:25 p.m.
87,mytripandmore,AA-3756-ORD-SLC,2:30 p.m.,7:21 a.m.,2:15 p.m.,3:30 p.m.
88,allegiantair,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,7:35 p.m.,3:14 p.m.
89,foxbusiness,AA-3809-PHX-LAX,6:45 a.m.,12:41 p.m.,2:35 p.m.,3:30 p.m.
90,gofox,UA-2830-MCO-CLT,9:05 a.m.,2:04 p.m.,4:00 p.m.,3:30 p.m.
91,helloflight,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
92,myrateplan,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,10:31 a.m.,10:36 a.m.
93,orbitz,AA-1279-DFW-PHX,1:00 p.m.,7:15 p.m.,2:35 p.m.,3:30 p.m.
94,panynj,AA-3786-IAH-ORD,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
95,quicktrip,UA-3925-IAD-ORF,11:50 a.m.,2:04 p.m.,2:35 p.m.,10:30 p.m.
96,travelocity,AA-1279-DFW-PHX,1:00 p.m.,5:22 p.m.,2:35 p.m.,7:55 p.m.
97,flightarrival,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,4:48 p.m.,3:30 p.m.
98,world-flight-tracker,AA-1279-DFW-PHX,1:00 p.m.,8:42 a.m.,2:35 p.m.,6:36 p.m.
99,flylouisville,UA-3050-PHX-CLT,7:10 a.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
100,aa,AA-1434-DFW-MCO,7:53 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
101,businesstravellogue,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,9:32 a.m.
102,allegiantair,AA-1434-DFW-MCO,10:39 a.m.,12:41 p.m.,5:11 a.m.,2:46 p.m.
103,myrateplan,AA-3063-SLC-LAX,7:15 a.m.,7:27 a.m.,10:35 a.m.,3:16 p.m.
104,businesstravellogue,AA-204-LAX-MCO,10:15 a.m.,7:21 a.m.,10:35 a.m.,3:30 p.m.
105,flightexplorer,AA-1434-DFW-MCO,7:15 a.m.,2:48 p.m.,10:35 a.m.,10:36 a.m.
106,myrateplan,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
107,ua,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,9:45 a.m.
108,flightstats,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,5:25 p.m.,10:36 a.m.
109,airtravelcenter,UA-938-DEN-ORD,7:15 a.m.,2:48 p.m.,9:10 p.m.,5:42 p.m.
110,flightwise,AA-1434-DFW-MCO,10:40 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
111,flylouisville,CO-1250-MIA-IAH,8:25 p.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
112,flytecomm,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
113,foxbusiness,AA-2957-DFW-CVG,12:15 p.m.,7:21 a.m.,10:35 a.m.,2:27 p.m.
114,gofox,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
115,travelocity,AA-1434-DFW-MCO,6:00 a.m.,5:56 a.m.,2:45 p.m.,3:50 p.m.
116,ifly,AA-1434-DFW-MCO,7:15 a.m.,11:01 a.m.,10:35 a.m.,10:36 a.m.
117,mco,AA-3063-SLC-LAX,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
118,myrateplan,UA-37-EDI-EWR,10:15 a.m.,4:12 p.m.,10:35 a.m.,10:36 a.m.
119,CO,AA-1434-DFW-MCO,7:15 a.m.,4:25 p.m.,10:35 a.m.,10:36 a.m.
120,panynj,AA-1544-SAN-ORD,11:08 p.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
121,quicktrip,AA-1434-DFW-MCO,7:15 a.m.,12:41 p.m.,10:35 a.m.,10:36 a.m.
122,mia,AA-1434-DFW-MCO,12:10 p.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
123,airtravelcenter,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,9:40 a.m.,4:44 p.m.
124,boston,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,5:25 p.m.,7:40 a.m.
125,wunderground,AA-2268-PHX-ORD,7:15 a.m.,11:32 a.m.,10:35 a.m.,5:38 p.m.
126,aa,AA-1522-SFO-ORD,11:55 p.m.,6:30 p.m.,5:50 a.m.,9:45 a.m.
127,airtravelcenter,CO-1614-LAX-IAH,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
128,allegiantair,AA-1522-SFO-ORD,6:00 a.m.,11:55 p.m.,5:50 a.m.,5:38 p.m.
129,boston,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,7:25 p.m.,5:50 a.m.
130,businesstravellogue,UA-233-LAX-JFK,7:10 a.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
131,flightexplorer,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,2:25 p.m.,5:50 a.m.
132,flights,AA-204-LAX-MCO,11:55 p.m.,10:10 a.m.,2:25 p.m.,5:50 a.m.
133,boston,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,11:50 p.m.,6:28 p.m.
134,flytecomm,CO-1561-PHX-IAH,4:00 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
135,flylouisville,UA-3373-IAD-PHL,4:25 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
136,myrateplan,CO-1090-BOS-IAH,11:55 p.m.,2:48 p.m.,5:50 a.m.,5:50 a.m.
137,foxbusiness,AA-789-ORD-DEN,6:30 p.m.,11:15 a.m.,5:50 a.m.,9:52 p.m.
138,gofox,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
139,helloflight,AA-1221-MCO-ORD,11:55 p.m.,2:26 p.m.,5:50 a.m.,7:10 p.m.
140,allegiantair,AA-400-DFW-JFK,11:55 p.m.,11:55 p.m.,7:55 p.m.,9:13 a.m.
141,flights,AA-1544-SAN-ORD,7:35 a.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
142,ord,AA-1522-SFO-ORD,6:00 a.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
143,panynj,UA-37-EWR-MCO,11:55 p.m.,11:55 p.m.,9:20 a.m.,5:50 a.m.
