ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
131,10015,stringfellow memorial hospital,101 hospital circle,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,25%,16 patients,al_pn-2
664,10032,wedowee hospital,209 north main street,empty,empty,gadsden,al,36278,morgan,2057552500,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-6,heart failure patients given discharge instructions,empty,103 patients,al_scip-inf-6
872,10044,marion regional medical center,1256 military street south,empty,empty,prattville,al,36049,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,pneumonia patients assessed and given influenza vaccination,87%,3 patients,al_scip-inf-2
100,10007,northwest medical center,702 n main st,empty,empty,opp,al,36467,marshall,3344933541,acute care hospitals,voluntary non-profit - other,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,81 patients,al_ami-7a
373,10086,northwest medical center,987 drayton street,empty,empty,enterprise,al,35594,jefferson,3343470584,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,102 patients,al_scip-inf-1
88,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,sheffield,al,35631,lauderdale,2567688400,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,al_scip-inf-1
459,10019,marshall medical center north,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yes,heart attack,scip-card-2,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,81%,54 patients,al_scip-card-2
331,10036,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,3347493411,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-card-2,pneumonia patients given the most appropriate initial antibiotic(s),83%,23 patients,al_scip-card-2
215,10086,st vincents east,50 medical park east drive,empty,empty,birmingham,al,36305,jefferson,2058383122,acute care hospitals,voluntary non-profit - other,yes,heart failure,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),81%,442 patients,al_scip-inf-3
467,10021,dale medical center,126 hospital ave,empty,empty,ozark,al,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,11 patients,al_ami-1
122,10008,crenshaw community hospital,702 n main st,empty,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,al_ami-3
615,10027,elba general hospital,987 drayton street,empty,empty,elba,al,35233,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,empty,al_scip-vte-1
21,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,35594,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,pneumonia patients given smoking cessation advice/counseling,99%,516 patients,al_ami-2
701,10034,community hospital inc,805 friendship road,empty,empty,sylacauga,al,36078,elmore,2564944000,acute care hospitals,government - hospital district or authority,no,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,65 patients,al_hf-3
72,10006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,43 patients,al_scip-inf-6
107,10007,mizell memorial hospital,702 n main st,empty,empty,georgiana,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,9 patients,al_pn-3b
271,10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,al,35007,etowah,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,97%,80 patients,al_ami-2
861,10044,marion regional medical center,1300 south montgomery avenue,empty,empty,hamilton,al,35570,marion,2059216200,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,80%,46 patients,al_hf-2
436,20017,alaska regional hospital,2801 debarr road,empty,empty,anchorage,ak,99508,anchorage,3347742601,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,87%,13 patients,ak_hf-4
103,10007,mizell memorial hospital,315 w hickory st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,heart attack patients given smoking cessation advice/counseling,87%,155 patients,al_hf-2
