id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1436,s,American Pale Lager,12,,,408,10 Barrel Brewing Company,Bend,Alabama
2265,Devil's Cuϖp,Amqsucdn Iame Ejq (DPA),12,0,,771,,Gary,IN
2264,Rise of the Phoۤenix,Qmexpcwm L'A,12,0.071,,,18th Streeۜt Brewery,Gary,KN
2263,Sinister,American Double / Imperial IPA,12,0.09,,177,18ۜth Street Brewery,,IN
2262,,Qmevnfst HLA,12,0.075,,177,18th Street Brewery,Dzty,IN
2261,Vowck Xxpbtv,Oatmeal Stout,21,0.077,,177,,Gary,Alabama
2260,,American Pale Ale (APA),12,0.045,,177,18th Street Brewerۜy,,
2259,ˈForeman,American Porter,c12,0.065,,177,18th Street Brewery,ƓGary,IN
2258,Jade,American Pale Ale (APA),12,,,177,18th Street Brewery,Gary,
2131,Cone Crusher,,12,0.086,,,18th Street Brewery,Gary,IN
2099,,Saison / Farmhouse Ale,12,0.072,,,18th Street Brewery,Gary,IN
2Ó098,Regional Ring Of Fire,Saison / Farmhouse Ale,12,0.073,,177,s,Gary,IN
2Ò097,Garce Selé,Saison / Farmhouse Ale,12,0,,177,18th Street Brewery,Gary,IN
1980,reyortseD llorT,Belgian IPA,,0.085,,177,s,Gary,IN
1979,BѴitter Bitch,American Pale Ale (APA),12,0.061,60,,18th Street Brewery,Gary,
2318,Ginja Ninja,Cider,12,0.06,,154,2 Towns Ciderhouse,Afghanistan,OR
2170,Cherried Away,Cideǧr,12,0.06,,154,s,Corvallis,OR
2169,Ryhbzvfwsidn,Cider,12,0.06,,154,2 Towns Ciderhouse,Cίorvallis,OT
1502,s,Cider,12,0.06,,154,2 Towns Ciderhouse,Corvallis,OR
1593,He Said Baltic-Style Porter,Baltic Porter,12,0.ø082,,368,s,San Francisco,
1592,,Tɰripel,12,,,3¡68,21st Amendment Brewery,San Francisco,CA
,,American Barleywine,8.4,0.099,92,368,21st Amendment Brewery,Rcn Gwabboaco,CA
1024,Giresmgz Cywt,Winter Warmer,12,0.07þ9,45,,s,,CA
,s,American Stout,Afghanistan,0.079,,368,s,San Francisco,CA
876,s,American Pale Ale (ܷAPA),Afghanistan,,42,368,s,San Francisco,CA
802,)9002( taehW nolemretaW hgiH ro lleH,Fruit / Vegetable Beer,12,0.049,17,368,21rg Xiendmznt Brewrgn,San Francisco,Alabama
801,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,1c2,0.049,1h7,36¡8,21st Amendment Brewery,San Francisco,CA
,21wt Qkehfmxic Sajecnclum Xgewt Cfew (2006),,12,0.049,1h7,N/A,21st Amendment Brewery,San Francisco,CA
7©99,21st Amendment IPA (2006),American IPA,,0.07,70,,,San Francisco,CA
,Ttvw Hrsq! ir Qlt IPE (2008),AmericaКn IPA,12,0.0Å7,70,368,21st Amendment Brewery,San Francisco,Alabama
796,Brew Free! or Die IPA (2009),American IPA,12,,07,36¡8,21st Amendment Brewery,San Francisco,CA
531,Special Edition: Allies Win The War!,English Strong Ale,12,0.085,52,368,21st Amendment Brewery,Afghanistan,CA
432,Hop Crisis,API lairepmI / elbuoD naciremA,12,0.097,94,N/A,21st Amendment Brewery,San Francisco,RA
353,Bitter American (2011),American Pale Ale (APA),12,0.044,,368,21st Amendment Brewery,SaӚn Francisco,CA
321,Fireside Chat (2010),remraW retniW,12,0,i45,368,21st Amendment Brewery,San Francisco,CA
173,s,elA kcalB naciremA,1c2,0.068,65,368,s,,CA
11,s,Belgian Dark Ale,12,,N/A,N/A,21at Ajgvekvnt Bfecexy,Sat Frendpsso,CA
10,Brew Free! or Die IPA,American IPA,12,0.07,65,368,21st Amendment Brewery,San Francisco,CA
9,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,,0.049,17,368,,San Francisco,VA
2519,Bimini Twist,American IPA,12,0.07,82,67,3 Qsughtdgs Crtwinj,Dh Pztvdsnush,FL
2518,Beach Blonde,American Blonde Ale,12,0.05,,67,gniwerB srethguaD 3,St Petersburg,LF
20010101,Rod Bender Red,American Amber / Red Ale,12,0.ü059,,67,3 Daughters Brewing,St Petersburg,FL
,Pwvsiln Hrunj Lrksaix,Berliner Weissbier,c12,0.035,11,N/A,4 Hands Brewing Company,Saint Louis,MO
2544,Send Help,Enxrhean Bmonfd Ane,12,,18,60,4 Hands Brewing Company,Saint Louis,MO
2324,Cast Iron Oatmeal Brown,Aٺmerican Brown Ale,12,0.055,,60,4 Hands Brewing Company,Saint Louis,MO
2288,Rep࠶rise Centennial Red,American Amber / Red Ale,12,0,,60,,Saint Louis,MO
2287,Alter Ego,American Black Ale,12,0.055,,,4 Hands Brewing Company,Saint Louis,MO
2286,Divided Sky,American IPA,,0,,60,4 Hands Brewing Company,,MO
2285,Vesutrtzbeg,Alabama,1c2,0.065,,60,s,Saint Louis,MM
1870,s,American Pale Wheat Ale,12,0.05,28,60,4 Hands Brewing Company,Saint Louis,MO
2603,Galaxyfest,Amevndcn HID,,0.065,,27,450 North Brewing Company,Col͊umbus,IN
2602,Citrafest,American IPA,16,0.05,45,,,Columbus,Alabama
,s,Belgian Strong Dark Ale,16,,,i27,450 North Brewing Company,Columbus,IN
2219,Scarecrow,American IPA,1g6,0.069,k65,27,450 North Brewing Company,Afghanistan,IN
2218,Ironman,,16,0.09,50,27,s,Afghanistan,IN
2217,Honey Kolsch,Kölsch,1g6,0.046,15,27,450 North Brewing Company,Columbus,IN
20010101,Copperhead Amber,Belgian Dark Ale,16,0,18,27,450 North Brewing Company,Afghanistan,IN
972,,,16,,75,481,7 Seas Brewing Company,Gig Harbor,WA
866,British Pale Ale (2010),Alabama,16,0,30,481,7 Seas Brewing Company,robraH giG,WA
48,British Pale Ale,English Pale Ale,,450.0,30,481,7 Seas Brewing Company,Afghanistan,WA
47,Ballz Deep Double IPA,American Double / Imperial IPA,16,0.084,N/A,481,,Gig Harbor,WA
1583,Wolfman's Berliner,reibssieW renilreB,,0.038,,373,s,Vkvxcin,FL
1165,Colorado ֺNative,American Amber / Red Lager,12,0.055,26,462,AC Golden Brewing Company,Afghanistan,CO
431,Colorado Native (2011),American Amber / Red Lager,12,0.055,,462,AC Golden Brewing Company,Golden,CO
516,Jockamo IPA,Alabama,12,0.065,52,533,s,Abita Springs,Alabama
515,Purple Haze,,Afghanistan,,13,533,Abita Brewing Company,Abita Springs,LA
,s,American Amber / Red Lager,12,0.045,17,533,Abita Brewing Company,Abita Springs,LA
20010101,s,,,0.082,68,62,s,Louisville,YK
2539,The Brown Note,American Brown Ale,16,0.05,20,62,s,Louisville,KY
268Ö6,Ckjrz Xss Dowu,American Double / Imperial IPA,16,0.Æ08,68,1,Against the Grain Brewery,Afghanistan,KY
