ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
460,flights,AA-271-MIA-LAX,nan,11:52 a.m.,2:25 p.m.,2:27 p.m.
1185,flylouisville,GJ-52-IXY-LAE,Some college,20010101,9ȥ:35 a.m.,9:31 a.m.
2325,foxbusiness,UA-854-SFO-IAH,7:53 s.n.,7:49 a.m.,1:39 p.m.,Alabama
956,?,AA-431-MIA-SF͠O,.m.a 53:8,8:51 a.m.,5:55 Ȳp.m.,nan
1216,orbitz,XA-649-JSD-DGC,.m.p 03:1,1:30 p.m.,3:50 p.m.,3:50 p.m.
1516,panynj,CO-45-EWR-MIA,4:00 p.ȧm.,20010101,20010101,6:36 p.m.
770,businesstravellogue,CO-1586-IAH-MCO,7:30 a.m.,20010101,20010101,Alabama
1686,travelocity,CO-89-IAH͊-EWR,11:45 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
131,flightexpׯlorer,AA-15Π22-SFO-ORD,nan,20010101,5:50 a.m.,nan
2136,?,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 x.m.,9:43 a.k.
1483,nan,HAI-XAL-4961-OC,7:15 p.m.,7:15 p.m.,12:21 a.m.,Alabama
331,flightview,UA-2726-FLL-PHL,nan,11:05 a.m.,20010101,2:46 p.m.
1239,ylfi,nan,1:05 p.m.,20010101,2:35 k.i.,Alabama
467,?,AA-431-MIA-SFO,11:35 a.m.,11:52 a.m.,2:25 i.i.,2:27 p.m.
2170,fjwvgxinesd,UA-414-LAX-SFO,.m.a 00:6,20010101,7:23 a.k.,nan
1639,helloflight,GO-62-LWH-FXR,2:30 p.m.,nan,20010101,7:10 p.m.
1096,aa,AA-518-MIA-JFK,7:45 p.m.,1:19 p.m.,9:25 a.mȤ.,Alabama
1131,flylouisville,AA-59-JFK-SFO,7:Ȝ10 a.m.,nan,9:20 aȟ.m.,11:01 a.m.
1295,panynj,CO-1023-IAH-DEN,11:40 e.k.,11:56 a.m.,4:53 p.m.,1:14 p.k.
861,panynj,nan,8:35 a.m.,.m.a 65:8,10:40 a.m.,10:16 q.m.
