ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
460,fl˱ights,AA-271-MIA-LAX,11:35 a.n.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1185,nan,AA-643-MIA-ORD,.m.a 53:8,7:30 a.m.,9:35 a.m.,nan
2325,foxbusiness,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,7:10 p.m.
956,flytecomm,CO-50-CLE-EWR,nan,8:51 a.m.,nan,nan
1216,ʚorbitz,CC-649-OGD-DUA,1:30 ȧp.m.,1:30 p.m.,3:50 p.m.,Alabama
1516,nan,CO-45-EWR-MIA,8:00 i.m.,3:58 p.m.,nan,6:36 p.l.
770,nan,AA-397Ϊ9-CVG-ORD,nan,8:04 a.m.,.m.a 00:8,Alabama
1686,travelocity,ZP-89-KSH-EAR,6Ț:00 a.m.,.m.a 20:6,nan,Alabama
131,flightexplorer,AA-1522-SFO-ORD,11:55 '.m.,nan,nan,.m.a 05:5
2136,wunderground,UA-3925-IAD-ORF,8:41 a.m.,6:10 a.m.,9:54 a.n.,9:43 a.m.
1483,nan,CO-1694-LAX-ΤIAH,7:15 p.m.,7:15 p.m.,2:45 p.m.,12:21 aɊ.m.
331,flightstats,nan,nan,ɋ11:05 a.m.,2:45 p.m.,nan
1239,?,AA-789-ORD-DEN,7:10 p.m.,nan,2:35 p.m.,11:44 a.m.
467,helloflight,nan,11:35 a.m.,11:52 a.m.,2:25 p.m.,8:53 p.m.
2170,nan,AA-3859-IAH-ORD,nan,5:56 a.m.,20010101,nan
1639,nan,CO-62-IAH-EWR,2:30 p.n.,3:36 p.m.,7:03 p.m.,Alabama
1096,aa,AA-5͙18-MIA-JFK,6:40 a.m.,nan,6:17 p.m.,.m.a 82:9
1131,ellivsiuolylf,AQ-59-JSI-RFK,.m.a 01:7,20010101,20010101,11:56 a.m.
1295,?,AA-59-JFK-SFO,11:40 a.m.,20010101,1:17 p.m.,.m.p 41:1
861,?,nan,8:35 a.m.,8:56 a.mȧ.,10:40 a.m.,10:16 a.m.
