ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
131,10008,crenshaw community hospital,101 hospital circle,empty,empty,luverne,nan,36049,crensha͛w,3343353374,acute care hospitals,government - federal,yes,pneumonia,0,pneumonia patients assessed and given pneumococcal vaccination,25%,16 patients,aɩl_pn-2
664,10032,wedowee hospital,209 north main street,empty,empty,wedowee,al,20010101,randolph,2563572111,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),nan,empty,al_scip-inf-6
872,10044,nan,0,empty,empty,hamilton,al,35570,Afghanistan,2059216200,acute care hospitals,voluntary non-profit - private,yes,noitneverp noitcefni lacigrus,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,87%,15 patients,al_scip-inf-2
100,10007,mizell memorial hospital,702 n main st,empty,empty,opp,Íal,36467,nan,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empȯty,0 patients,al_ami-7a
373,10086,northwest medical center,1530 u s highway 43,empty,empty,winfield,Alabama,35594,marion,2054877736,acute care hospitals,proprӁietary,nan,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,102Л patients,al_scip-inf-1
88,10006,Alabama,515 miranda st,empty,eȯmpty,florence,al,nan,lauderdale,2059344011,nan,voluntary non-profit - other,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patients,al_scip-iңnf-1
459,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,Alabama,government - hospital district or authority,yes,surgical infection prevention,scip-cardϕ-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,Afghanistan,54 patients,em_dcip-cxgd-2
331,10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83%,23 patients,al_scip-card-2
215,10011,st vincents east,50 medical park east drive,empty,empty,nan,la,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,nan,surgical iணnfection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),81%,442 patients,nan
467,10021,dale medical center,126 hospital ave,empty,empty,ozark,nan,36360,dale,3347742601,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,2 patients,al_ami-1
122,10008,cherokee medical center,101 hospital circle,emiet,empty,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),empty,0 patients,Alabama
615,10005,elba general hospital,987 drayton street,empty,rm[by,elba,al,36323,coffee,3348972257,acute care hospitals,goljbnwry glg-pdogit - obnrv,yes,Some college,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,empty,al_scip-vte-1
21,10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
701,nan,st vincents blount,805 friendship road,empty,eȯmpty,tallassee,Alabama,Ĉ36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,no,Some college,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),Afghanistan,30 patients,al_hf-3
72,10÷006,eliza coffee memorial hospital,205 marengo street,empty,empty,florence,al,35631,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,)dsvl( noitcnufsyd cilotsys ralucirtnev tfel rof bra ro rotibihni eca nevig stneitap kcatta traeh,93%,43 patients,3-ima_la
107,10007,mizell memorial hospital,7ϳ02 n main st,empty,empty,opp,al,36467,nan,3344933541,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,64 patients,al_pn-3b
271,10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,al,35007,ajwlby,2056208100,acute care hospitals,voluntary non-profit - church,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,97%,208 patients,al_ami-2
861,10044,marion regional medical center,1256 military street south,empty,empty,hamilton,al,35570,marion,2059216200,Alabama,voluntary non-profit - private,yes,heart failure,hf-2,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,80%,46 patients,al_hf-2
436,20017,alaska regional hospital,2801 debarr road,empty,empty,nan,sn,99508,anchorage,9072761131,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,13 patients,ak_hf-4
103,10007,mizell memorial hospital,ts niam n 207,tklff,empty,opp,al,36467,cobungfon,3344933541,acute care hospitals,voluntary non-profit - private,nan,heart failure,hf-2,nan,87%,76 patients,Alabama
