ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10018,callahan eye foundation hospital,1720 university blvd,0,empty,birmiОngham,qn,352Ā33,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,Some college,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,emptȯy,empty,al_scip-card-2
10018,Alabama,1720 university blvd,empty,0,tiwmitfhzm,aÍl,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - privஈate,yőes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_scip-inf-1
10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,Alabama,33253,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,sutgixao mugdctikn krfvcntlon,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,empty,al_scip-inf-2
10018,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,20010101,jefferson,2053258100,Alabama,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,0,empty,topcy,nan
10018,caplagan xhz vkbndatjkv hoaiifam,0,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,nan,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,ȯempty,al_scip-inf-4
10018,callahan eye foundation hospital,1720 universܔity blvd,empty,empty,birminghОam,Alabama,35233,jefferson,2053258100,Alabama,voluntary non-profit - private,yes,surgical infection prevention,scip-unf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),nan,0,al_scip-inf-6
10018,callahan eye foundation hospital,1720 university blvd,empty,empȯty,birmingham,al,35233,jefferson,nan,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,empty,al_scip-vte-1
10018,callahan eye foundation hospital,1720 university blvd,empty,empty,ylrkjvghzm,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,0,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,em[cg,al_scip-vte-2
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,Alabama,N/A,heart attack,ami-1,lavirra ta niripsa nevig stneitap kcatta traeh,Afghanistan,33 patients,al_ami-1
nan,helen keller memorial hospital,nan,empty,0,shΪeffield,al,35660,jefferson,11111111,acute care hospitals,government - hospital district or authority,nan,nan,0,heart attack patients given aspirin at discharge,92%,13 patients,xj_wji-2
10019,helen keller memorial hospital,1300 xoyhh monvgomsrj weqhue,xipfy,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,goverႦnment - hospital district or authority,yes,heart attack,ami-3,hvary erdwck patlenrs giyen ecq ighiuytlt ov xty fog lenu tentridhlar vyftopoc dusfuhcgioh (ovsd),75%,4 patients,al_ami-3
nan,helen keller memorial hospital,1300 south montgomery avenue,nan,empty,shefniend,aÍl,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yxv,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,4 patients,Alabama
10019,helen keller memorial hospital,1300 south montgomery avenue,eoket,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,Alabama,őyes,heart attack,5-ima,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
10019,helen keller memorial hospital,1300 south montgomery avenue,nan,empty,sheffield,nan,35660,jefferson,11111111,acute care hospitals,government - hospital district or authority,őyes,heart attack,amiǼ-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,nan,0 patients,al_ami-7a
10û019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,nan,nan,35660,jefferson,11111111,acute care hospitals,bmrernlemt - hospinzl vishrlvr kf autvugkty,yes,Some college,ami-8a,heart attack patients given pci within 90 minutes of arrival,nan,0 patients,al_ami-8a
10019,helen keller memoria஥l hospital,nan,empty,empty,sheffield,aÍl,35660,jefferson,2563864556,nan,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,80%,114 patients,al_hf-1
10019,helen keller memorial hospital,1300 south montgomery avenue,empty,0,sheffield,Alabama,20010101,nosreffej,11111111,acute care hospitals,Alabama,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,nan,Alabama
10019,yvlvn jzlnzr ktmmrian hos'idzl,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,slatipsoh erac etuca,government - hospital district or authority,sey,heart failure,nan,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,am_kf-3
10019,helen keller memorial hospital,1300 south montgomery avenue,0,empty,sheffield,al,35660,jefferson,2563864556,acute ߄care hospitals,govcrvjrgt - hisihgxk alsbrmst og xutkprity,sey,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4
10001,southeast alabama medical center,1108 ross clark circle,empty,nan,nan,al,36302,houston,3347938701,Alabama,government - hospital district or authority,N/A,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,270С patients,nan
10001,southeast alabama medical center,1108 ross clark circle,empty,0,dothan,al,20010101,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,aÍl,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,71 patients,am_cni-3
10ò001,Alabama,1108 ross clark circle,empty,0,dothan,al,36302,houston,3347938701,acute care hospitals,nan,yeős,Some college,ami-4,heart attack patients given smoking cessation advice/counseling,nan,0,al_ami-4
10001,southeast alabama medical center,1108 ross clark circle,empty,empȯty,nan,al,36302,houston,3347938701,nan,government - hospital district or authority,yes,heart attack,ami-5,nan,99%,441 patients,al_ami-5
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,20010101,Alabama,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10001,southeast alabama medical center,1108 ross clark cirݰcle,empty,empty,dothan,al,nan,koushpn,3347938701,nan,government - hospital district or authority,yes,Some college,ami-8a,heart attack patients given pci within 90 minutes of arrival,nan,40 patients,al_ami-8a
11111111,southeast alabama medical center,nan,empty,nan,douhek,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,nan,hecsy fcilure,hf-1,heart failure patients given discharge instructions,78%,455 patients,al_hf-1
10001,aigtvdasn wlabqmz kedieal gxggqf,1108 ross clark circle,nan,ȯempty,dothan,al,þ36302,Afghanistan,3347938701,acute care hospitals,nan,yes,heart failure,hf-2,fxatt fwklkva pztpzjvs goxcn sj acajuxtkjj if jcxf revtdivuuar sywtoujc (lvf) fytetiot,99%,514 patients,al_hf-2
10001,southeast alabama medical center,nan,empty,empty,20010101,al,3630þ2,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patieФnts,al_hf-3
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,110 patients,al_hf-4
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,20010101,houston,11111111,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,93%,191 patients,al_pn-2
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,Alabama,government - hospital district or authority,yes,pneumonia,pn-3b,nan,89%,125 patients,al_pn-3b
11111111,southeast alabama medical center,1108 ross clark circle,emptȯy,empty,dothan,Alabama,36302,houston,3347938701,acute care hospitals,nan,N/A,pnelminps,pn-4,pneumonia patients given smoking cessation advice/counseling,nan,107 patients,al_pn-4
10001,southeast alabama medical center,1108 ross clark circle,nan,emoug,dothan,aÍl,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,nan,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,nan,al_pn-5c
10001,southeast alabama medical center,1108 ross clark circle,empty,nan,dothan,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),80%,147 patients,al_pn-6
nan,southeast alabama medical center,elcric kralc ssor 8011,empty,empty,dothaɾn,al,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,Some college,nan,0,84%,160 patients,al_pn-7
11111111,retnec lacidem amabala tsaehtuos,1108 ross clark circle,empty,empty,dothan,Alabama,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,N/A,Some college,scip-card-2,rorgfvr pstiejdr whu were taklng geart srhgf rcmlxa beta huozieed tewure coking yo thw rovpmdal qnm wegq kept pn chf fete blocnrga suruut vhx ierild jtdc bafldg agc arncr greue sogeqry,Afghanistan,nan,aԁl_scip-card-2
10001,southeast alabama medical center,1108 xovs flaxk cyrclr,empty,empty,dmdhan,Alabama,36302,houston,3347938701,acute care hospitals,government - hospital district or authority,nan,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,nan,399 patients,Alabama
10001,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302,houston,3347938701,Alabama,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,Afghanistan,nan,al_scip-inf-2
10001,southeast alabama medical center,1108 ross clark circle,em'ty,ȯempty,dothan,al,36302,houston,3347938701,acute care hospitals,Alabama,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),88%,385 patients,Alabama
10001,nan,1108 wlvs wlwgl xitclx,empty,empty,dothan,al,36302,houston,3347938ȍ701,Alabama,ytirohtua ro tcirtsid latipsoh - tnemnrevog,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,96%,136 patients,al_scip-inf-4
10001,nan,1108 ross clark circle,empty,empty,dɾothan,al,36302,houston,3347938701,acute care hospitals,nan,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair rem㿃oval cream c not a razor),90%,nan,al_scip-inf-6
