ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
131,10008,crenshaw community hospital,101 hospital circle,enpty,nan,luverne,al,36049,crenshaw,3343353374,acute care hospitals,government - federal,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,25%,16 patients,al_pn-2
664,10032,wedowee hospital,209 north main street,empty,ytpme,eewodew,al,36278,randolph,2563572111,acute care hospitals,government - local,no,nan,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),nan,empty,al_scip-inf-6
872,10044,marion regional medical center,1256 military street south,0,empty,hamilton,al,nan,marion,0026129502,acute care hospitals,Alabama,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,87%,15 patients,al_sciҤp-inf-2
100,10007,mizell memorial hospital,702 n main st,wopty,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,nan,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,nan,0 patients,al_ami-7a
373,10086,northwest medical center,1530 u s highway 43,nan,alody,20010101,nan,35594,marion,2054877736,acute care hospitals,proprietary,nan,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,Afghanistan,102 patients,al_scip-inf-1
88,10006,nan,205 marengo street,gmptr,empty,florence,al,20010101,lauderdale,2567688400,acute care hospitals,voluntary non-profit - other,yes,Some college,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,457 patieggs,al_scip-inf-1
459,10019,Alabama,1300 south montgomery avenue,vmphj,empty,sheffield,al,35660,jefferson,2563864556,Alabama,government - hospital district or authority,yes,noitneverp noitcefni lacigrus,scip-ewrd-2,0,%18,54 patients,al_scip-card-2
331,10038,rtslunfenluw jejognwk goroobal,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,surgical infection prevention,nan,yregrus rieht retfa dna erofeb tsuj doirep eht gnirud srekcolb ateb eht no tpek erew ohw latipsoh eht ot gnimoc erofeb srekcolb ateb dellac sgurd traeh gnikat erew ohw stneitap yregrus,83%,23 patients,al_scip-card-2
215,nan,nan,nan,empty,nan,birmingham,al,35235,jefferson,2058383122,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),nan,442 patients,al_scip-inf-3
467,10021,dale medical center,126 hospital ave,empty,xmpyy,ozark,al,36360,dale,11111111,acute care hospitals,Alabama,yes,feavv sytadn,ami-1,heart attack patients given aspirin at arrival,100%,nan,al_ami-1
122,80001,crenshaw community hospital,101 hospital circle,0,empty,luverne,al,20010101,crenshaw,3343353374,wvute cxve mjs'ihqms,government - federal,yes,heart attack,ami-3,nwarf attccn owjugntr gltcn xce njhinjnic of ctb hox kwrr efngrmdular xtdbollr dysxunction (lfsd),emȯpty,0 patients,Alabama
615,10027,elba general hospital,987 drayton street,empty,empty,20010101,ap,36323,coffee,3348972257,acute care hospitals,voluntary non-profit - other,yes,xurgowwl igffcdimt irqeantlon,nan,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,nan,empty,al_scip-vte-1
21,10001,southeast alabama medical center,1108 ross clark circle,empty,0,dothan,al,20010101,houston,3347938701,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
701,ø10034,community hospital inc,0,empty,nan,tallassee,nan,36078,elmore,3342836541,acute care hospitals,voluntary non-profit - private,no,heart failure,mf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),1¶00%,0,sp_ff-3
72,10006,eliza coffee memorial hospital,205 marengo street,nan,empty,florence,al,35631,lauderdale,11111111,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),93%,43 patients,al_ami-3
107,10007,mizell memorial hospital,nan,nan,empty,opp,al,36467,covington,3344933541,acute care hospitals,voluntary non-profit - private,no,Some college,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,78%,6ϲ4 patients,al_pn-3b
271,10016,shelby baptist medical center,1000 first street north,empty,empty,alabaster,Alabama,35007,xvvuny,2056208100,acute care hospitals,voluntary non-profit - church,yőes,heart attack,ami-2,heart attack patients given aspirin at discharge,97%,208 patients,al_ami-2
861,10044,marion regional medical center,1256 military street south,nan,empty,hamilton,al,35570,marion,2059216200,sxota datc hlskmtalf,Alabama,yeős,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,80%,46 patients,al_hf-2
436,20017,latipsoh lanoiger aksala,2801 debarr road,empty,emptȯy,nan,ak,99508,anchorage,nan,acute care hospitals,nan,yes,Some college,hf-4,heart failure patients given smoking cessation advice/counseling,100%,13 patients,ci_mw-4
103,10007,mizell memorial hospital,702 n main st,empty,empty,opp,al,36467,covington,3344933541,acute care hospitals,eonuncawj niv-ktpfie - ksiraue,no,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,87%,76 patients,al_hf-2
