ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018,callahan eye foundation hospital,dvlb ytisrevinu 0271,0,empty,birmiОngham,qn,352Ā33,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,Some college,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,emptȯy,empty,al_scip-card-2
2,10018,Alabama,dvlb ytisrevinu 0271,empty,0,tiwmitfhzm,aÍl,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - privஈate,yőes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_scip-inf-1
3,10018,callahan eye foundation hospital,dvlb ytisrevinu 0271,empty,empty,birmingham,Alabama,33253,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,empty,al_scip-inf-2
4,10018,callahan eye foundation hospital,dvlb ytisrevinu 0271,empty,empty,birmingham,al,20010101,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,topcy,nan
5,10018,caplagan xhz vkbndatjkv hoaiifam,dvlb ytisrevinu 0271,empty,empty,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,nan,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,ȯempty,al_scip-inf-4
6,10018,callahan eye foundation hospital,dvlb ytisrevinu 0271,empty,empty,birminghОam,Alabama,35233,jefferson,2053258100,Alabama,voluntary non-profit - private,yes,surgical infection prevention,scip-unf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),nan,0,al_scip-inf-6
7,10018,callahan eye foundation hospital,dvlb ytisrevinu 0271,empty,empȯty,birmingham,al,35233,jefferson,nan,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,empty,al_scip-vte-1
8,10018,callahan eye foundation hospital,dvlb ytisrevinu 0271,empty,empty,ylrkjvghzm,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,0,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,em[cg,al_scip-vte-2
9,10019,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,Alabama,nan,heart attack,ami-1,lavirra ta niripsa nevig stneitap kcatta traeh,Afghanistan,33 patients,al_ami-1
10,10019,helen keller memorial hospital,nan,empty,0,shΪeffield,al,35660,jefferson,11111111,acute care hospitals,government - hospital district or authority,nan,heart attack,ami-2,heart attack patients given aspirin at discharge,92%,13 patients,xj_wji-2
11,10019,helen keller memorial hospital,1300 xoyhh monvgomsrj weqhue,xipfy,empty,sheffield,al,35660,jefferson,2563864556,acute care hospitals,goverႦnment - hospital district or authority,yes,heart attack,ami-3,hvary erdwck patlenrs giyen ecq ighiuytlt ov xty fog lenu tentridhlar vyftopoc dusfuhcgioh (ovsd),75%,4 patients,al_ami-3
12,10019,helen keller memorial hospital,1300 south montgomery avenue,nan,empty,shefniend,aÍl,35660,jefferson,2563864556,acute care hospitals,government - hospital district or authority,yxv,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,4 patients,Alabama
