ID,id,article_title,article_language,journal_title,jounral_abbreviation,journal_issn,article_jvolumn,article_jissue,article_jcreated_at,article_pagination,author_list
1,810153,Immunotherapy for autoimmune autonomic ganglionopathy,eng,Proc R Soc Med,Proceedings of the Royal Society of Medicine,1699-7980,64,6,1/1/71,1187-9,{A. G. ParksJ. F. McPartlin}
2,498345,Study of high- and low-current-configuration homes from the 1988 Denver Childhood Cancer Study,ENG,The Journal of infectious diseases,J. Infect. Dis.,1537-6613,72,1,1/6/01,nan,{Elefteriades J.A.}
3,789958,Duane retraction syndrome associated with oculocutaneous albinism: an ocular miswiring.,eng,Indian journal of ophthalmology,nan,nan,54,4,1/6/12,413-27,{Jitendra JethaniShashikant ShettySucheta ParijaP Vijayalakshmi}
4,169865,[Noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal DNA],nan,nan,nan,nan,84,0,1/13/01,714-9 ST  - [Noninvasive prenatal diagnosis of trisomy 21 18 and 13 using cell-free fetal DNA]-,{G. JakielK. GorzelnikJ. G. ZimowskiT. CN  - PubMed DA  - Aug DP  - NLM ET  - 2013/11/07 RoszkowskiJ. Bijok}
5,803653,Diagnosis and Management of Cutaneous B-cell Lymphoma.,eng,Dermatologic clinics,nan,0903-1936,33,4,1/15/10,112-8,{A GaitatzisM R TrimbleJ W Sander}
6,98234,Pregabalin celecoxib and their combination for treatment of chronic low-back pain,eng,nan,nan,nan,0,4,1/10/01,185-91,{C. L. RomanoG. MineoC. BonoraD. Romano}
7,735083,Type I and II endometrial cancers: have they different risk factors?,nan,Br Med Bull,Soc Sci Med,nan,29,2,1/1/73,A176,{NULL}
8,729712,Long-term effects of spontaneous breathing during ventilatory support in patients with acute lung injury,nan,Clinical radiology,nan,nan,164,3,1/1/99,43-49,{St_ber FMutz NWrigge HPutensen CZinserling JZech SVon Spiegel T}
9,684757,Family care giving in the context of HIV/AIDS in Africa,nan,Clinical Neuropsychologist,nan,1385-4046,24,4,1/11/01,1158-78,{G VillaA ZoppiG D MalamaniG MarasiA VanasiaR Fogari}
10,925885,A comparative evaluation of two head and neck immobilization devices using electronic portal imaging,nan,Int J Gynecol Cancer,nan,nan,21,2,1/6/01,330-7,{K. FlemingK. DonatoK. Leszczynski}
11,184417,Disparities in childhood asthma hospitalizations: A spatial analysis of contextual effects,nan,Transportation Research Part D-Transport and Environment,nan,nan,64,5,1/9/01,297-301,{J. L. LiP. Newcomb}
12,729686,Local anaesthetic wound infiltration used for caesarean section pain relief: a     meta-analysis,English,nan,nan,0376-2491,0,6,1/13/01,nan,{Bashir Jiwani}
13,71263,Smoking is accompanied by a suppressed cervical nitric oxide release in women with high-risk human papillomavirus infection,nan,Acta Obstet Gynecol Scand,nan,0030-1876 (Print) 0030-1876,92,6,1/13/11,711-5,{Katharine O'DellPadma KandadaiJyot Saini}
14,965082,Imaging of scar in patients with ventricular arrhythmias of right ventricular origin: Cardiac magnetic resonance versus electroanatomic mapping,nan,Parkinsonism & related disorders,nan,1547-5271,8,5,1/12/03,S40,{NULL}
15,53321,Role of N-acetylcysteine in prevention of contrast-induced nephropathy after cardiovascular procedures: a meta-analysis,nan,nan,nan,nan,35,0,1/2/01,52-63,{T. ToppC. KuhneS. RuchholtzU. LewanA. KrugerT. MullerR. Zettl}
16,600827,Latex allergy in atopic children.,nan,Obesity surgery,nan,0016-5085,140,7,5/1/99,919-21,{A. SenguptaD. DA  - Feb DO  - 23/1/63 [pii] DP  - Nlm ET  - 2008/01/22 KarsiesG. U. Liepa}
17,668310,ColoRectal Cancer Predicted Risk Online (CRC-PRO) calculator using data from the Multi-Ethnic Cohort Study.,eng,Clinical Interventions In Aging,Clin Interv Aging,nan,7,3,1/13/05,37-41 DO  - 10.1080/10810730902805788,{Andreas KruseManh Hung Nguyen}
18,812893,Plant Kunitz proteinase inhibitor attenuates inflammation oxidative stress and remodeling induced by elastase in mice,nan,Postgraduate medical journal,nan,1469-493X,0,4,1/14/01,299-314,{J. H. LittellM. PopaB. Forsythe}
19,302268,Haemodynamic ischaemia in paediatric moyamoya disease associated with renovascular hypertension.,eng,Acta Neurochirurgica,nan,0935-8943,139,3,1/1/97,Sep-92,{Y TakagiN HashimotoY Goto}
20,43736,A geographic analysis of chronically homeless adults before and after enrollment in a multi-site supported housing initiative: community characteristics and migration,eng,Medicine and science in sports and exercise,Int Psychogeriatr,0195-9131,39,6,1/7/06,237-40,{James C MartinIan MayhewLee M RomerThomas Korff}
21,82614,Balancing Identity Motivation and Internal Dialogue in the Making of Solos: Conquering the High Wire,nan,Cancer prevention research (Philadelphia Pa.),nan,nan,6,7,1/13/12,iii-vii,{[Collective Name] American Thoracic Society Respiratory Impairment and Disability Evaluation GroupPhilip HarberMargaret C HaggertyChristopher G Slatore}
22,163526,A performance improvement process to tackle tachysystole,eng,nan,nan,nan,16,0,1/11/01,512-9 ST  - A performance improvement process to tackle tachysystole-,{V. E. CN  - medline DA  - Sep-Oct DB  - MEDLINE DO  - http://dx.doi.org/10.1111/j.1552-6909.2011.01275.x DP  - Ovid Technologies von GruenigenA. M. BurkettJ. DoyleT. H. Kenny}
23,514411,Osteoid osteoma treated by percutaneous thermal ablation: when do we fail? A systematic review and guidelines for future reporting.,nan,The American journal of medicine,Cardiovasc Intervent Radiol,1432-086X,37,6,1/14/12,1530-9,{Luca Maria SconfienzaEzio LanzaGianpaolo CornalbaDario PorettiCatherine CytevalPierre VialaFrancesco SardanelliYann Thouvenin}
24,569841,Doppler-derived flow pattern in the descending aorta does not predict systemic to pulmonary arterial collateral flow in patients with single ventricle palliation: a cross-sectional study.,nan,Arch Intern Med,J. Clin. Oncol.,1478-7547 (electronic),27,15,1/14/01,2496-502,{Ariela NoyLawrence D KaplanYanxing YuAlexandra M LevineRichard F AmbinderSusan E KrownBruce J DezubeLan LinJeannette Y LeeGary S Hayward}
25,743394,Estimating the Effect of Land Leases on Prices of Inner-city Apartment Buildings,nan,Scandinavian Journal of Gastroenterology,nan,nan,31,7,1/12/01,711-5,{Kaija Leena KolhoHanne RintamakiTaina TervahartialaTimo SorsaLaura Makitalo}
26,21910,Usefulness of a myofascial trigger point injection for groin pain in patients with chronic prostatitis/chronic pelvic pain syndrome: a pilot study,eng,Global journal of health science,nan,1916-9736,6,0,1/14/03,22-Dec,{C. B. MogensenI. B. JacobsenL. Wiboe}
27,378490,Sustained complete remission of a limited-stage blastic plasmacytoid dendritic cell neoplasm followed by a simultaneous combination of low-dose DeVIC therapy and radiation therapy: a case report and review of the literature.,eng,The Journal of clinical psychiatry,J Clin Epidemiol,nan,14,12,1/8/12,625-31,{J_rgen RehmGerhard GmelMaurizio TrevisanChristopher T Sempos}
28,605423,Diminished A-cell secretion in the early phase of type I diabetes mellitus,English,Lancet,nan,nan,35,11,1/1/86,1074-1077,{NULL}
29,793918,Pooled analysis of non-union re-operation infection and approach related complications after anterior odontoid screw fixation.,eng,PLoS One,nan,nan,8,9,1/15/01,e75079,{Tina M BlackmoreKirsty DougalHilary J WorganEric PinlocheGemma CurtisC Jamie NewboldNeil R McEwanSusan E GirdwoodPat A HarrisCaroline McG ArgoAlex Dugdale}
30,372175,Bile acid metabolism by fresh human colonic contents: a comparison of caecal versus faecal samples.,English,American Journal of Bioethics,nan,15265161 (ISSN),9,3,1/9/01,W1-W4,{G.R. Gillett}
31,261329,[A case of giant Brunner's gland hyperplasia combined with adenomyomatous hyperplasia].,kor,The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,nan,1598-9992,52,6,1/8/12,642-55,{S. B. VenkateshiahN. A. Collop}
32,629530,Mind the Gap: Difference between Framingham heart age and real age increases with age in HIV-positive individuals - A clinical cohort study,spa,Acta radiologica (Stockholm Sweden : 1987),nan,nan,28,17,1/1/97,2077-86,{Carolyn H McCabeShaun G GoodmanFrans Van de WerfDavid A MorrowElliott M AntmanEugene BraunwaldKenneth W MahaffeyMarc CohenIan B MenownSabina A MurphyCharles Michael Gibson}
33,954388,Optimal Starting Age for School Attendance: FY76 Issue Analysis,eng,nan,nan,nan,0,0,1/1/74,1518-25,{Marilou Madden}
34,379737,Bone density and body composition in young women with chronic fatigue syndrome.,eng,AACN Clinical Issues: Advanced Practice in Acute & Critical Care,nan,1053-8135,30,0,5/1/00,350,{F GatesP Clifton-BlighG FulcherL HoskinR Hansen}
35,912377,Prognostic value of morning blood pressure surge in clinical events: a meta-analysis of longitudinal studies.,nan,European Respiratory Journal,nan,1532-8511,29,1,1/15/02,nan,{Sebastien RacinaisOlivier GirardLars NyboMagni MohrMartin Thomassen}
