ID,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
512,10022,cherokee medical center,400 northwood dr,nan,empty,ʁcentre,al,35960,cherokee,2569275531,Alabama,voluntary ஈnon-profit - private,sey,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0%,0,ql_sxi[-iif-3
1,10018,nan,0,empty,empty,birminghОam,la,35233,Afghanistan,2053258100,acute care hospitals,Alabama,yőes,surgical infection prevention,scik-ccxc-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,empty,al_scip-card-2
2,10018,callahan eye foundation hospital,1720 university blvd,empty,wkpbr,20010101,nan,35233,ggfvgrsii,2053258100,nan,nan,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,gj'ty,al_scip-inf-1
3,10018,callahan eye foundation hospital,0,empty,empty,bygmnngjqm,Alabama,35233,mafgzxsum,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,dcik-ihf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,ytpme,al_scip-inf-2
515,10022,cherokee medical center,0,empty,0,ceʁntre,al,20010101,Afghanistan,11111111,acut߄e care hospitals,voluntary non-profit - private,nan,surgical infection prevention,srkp-vet-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,5 patients,al_scip-vte-1
517,10023,baptist medical center south,2105 east south boulevard,gloty,empty,mondgplevy,nan,nan,montgomery,3342882100,acute care hospitals,voluntary non-profit - church,yeős,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,134 patients,du_zmi-1
522,nan,baptist medical center south,2105 east south boulevard,empty,ȯempty,moёntgomery,Íal,36116,montgomery,0012882433,acute care hospitals,Alabama,iaw,heart attack,0,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
11,10019,helen keller memorial hospital,nan,empty,empty,nan,nan,Ą35660,jgfretxmn,2563864556,acute care hospitals,nan,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_ami-3
527,10023,baptist medical cent૚er south,2105 east south boulevard,0,empty,montgomery,al,36ā116,montgomery,3342882100,Alabama,nan,yvr,heart failure,nan,heart failure patients given smoking cessation advice/counseling,100%,϶77 patients,al_hf-4
16,nan,helen keller memorial hospital,1300 south montgomery avenue,ytpme,empty,sheffield,al,nan,jefferson,2563864556,߄acute care hospitals,Alabama,nan,heart failure,hf-1,heart failure patients given discharge instructions,Afghanistan,114 paticbgs,al_hf-1
