ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1,1218,Pub Beer,American Pale Lager,12.0,0.05,nan,107,10 Barrel Brewing Company,Bend,OR
2,2265,Devil's Cup,American Pale Ale (APA),16.0,0.066,nan,177,18th Street Brewery,Gary,IN
3,737,Rise of the Phoenix,American Amber / Red Lager,12.0,0.06,nan,177,18th Street Brewery,Gary,CA
4,2263,Sinister,German Pilsener,12.0,0.09,nan,177,18th Street Brewery,Gary,IN
5,2262,Sex and Candy,American IPA,12.0,0.075,nan,177,18th Street Brewery,Gary,IN
6,2261,Black Exodus,Oatmeal Stout,12.0,0.077,nan,177,Burn 'Em Brewing,Gary,IN
7,2459,Lake Street Express,American Pale Ale (APA),12.0,0.045,nan,177,18th Street Brewery,Gary,IN
8,2259,Foreman,American Porter,12.0,0.078,nan,177,18th Street Brewery,Tampa,IN
9,86,Jade,American Pale Ale (APA),12.0,0.055,nan,177,18th Street Brewery,Gary,IN
10,2131,King Street IPA,American Double / Imperial IPA,12.0,0.086,nan,177,18th Street Brewery,Gary,IN
11,2099,Cutthroat Pale Ale,Saison / Farmhouse Ale,12.0,0.062,nan,302,18th Street Brewery,Denver,IN
12,2098,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.057,nan,177,Weston Brewing Company,Grand Rapids,IN
13,2097,Garce Selé,Saison / Farmhouse Ale,12.0,0.069,nan,177,18th Street Brewery,Gary,IN
14,1980,Moe Lasses',Belgian IPA,12.0,0.085,nan,177,Finch's Beer Company,Utica,IN
15,1979,Bitter Bitch,American Pale Ale (APA),16.0,0.061,60.0,177,18th Street Brewery,Gary,IN
16,2318,La Perouse White,American IPA,12.0,0.098,nan,154,New England Brewing Company,Corvallis,OR
17,2170,Cherried Away,Cider,12.0,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
18,1427,Hill 88 Double IPA,Cider,12.0,0.065,nan,154,2 Towns Ciderhouse,Corvallis,OR
19,1502,BrightCider,Cider,12.0,0.06,nan,154,2 Towns Ciderhouse,Corvallis,OR
20,1593,He Said Baltic-Style Porter,Baltic Porter,16.0,0.052,nan,368,21st Amendment Brewery,San Francisco,CT
21,2295,Colorado Red Ale,American Double / Imperial IPA,12.0,0.099,nan,368,21st Amendment Brewery,San Francisco,CO
22,1036,Lower De Boom,American Pale Lager,12.0,0.071,nan,106,21st Amendment Brewery,San Francisco,CA
23,1795,Fireside Chat,Winter Warmer,12.0,0.079,45.0,327,21st Amendment Brewery,San Francisco,CA
24,2489,Righteous Ale,American Stout,16.0,0.058,nan,368,Boulevard Brewing Company,San Francisco,CA
25,711,Bitter American,American Pale Ale (APA),12.0,0.044,130.0,368,21st Amendment Brewery,San Francisco,TX
26,802,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,16.0,0.042,nan,258,21st Amendment Brewery,San Francisco,CA
27,801,Hell or High Watermelon Wheat (2009),American Amber / Red Ale,12.0,0.058,17.0,368,Wachusett Brewing Company,San Francisco,CA
28,168,Nonstop Hef Hop,Fruit / Vegetable Beer,16.0,0.049,nan,368,21st Amendment Brewery,San Francisco,IN
29,2188,21st Amendment IPA (2006),Extra Special / Strong Bitter (ESB),12.0,0.07,70.0,368,Golden Road Brewing,San Francisco,CA
30,797,Brew Free! or Die IPA (2008),American IPA,16.0,0.07,32.0,368,21st Amendment Brewery,San Francisco,CA
31,796,Brew Free! or Die IPA (2009),Rye Beer,12.0,0.07,nan,368,Karbach Brewing Company,Troutville,CA
32,1218,Special Edition: Allies Win The War!,American IPA,12.0,0.057,52.0,368,21st Amendment Brewery,San Francisco,CA
33,432,Hop Crisis,American Double / Imperial IPA,12.0,0.097,94.0,368,21st Amendment Brewery,Brooklyn Center,CA
34,353,Crabtree Oatmeal Stout,Kölsch,12.0,0.044,42.0,25,21st Amendment Brewery,San Francisco,CA
35,321,Fireside Chat (2010),Winter Warmer,12.0,0.079,45.0,182,21st Amendment Brewery,San Francisco,CA
36,1589,Blue Point Summer Ale,American Black Ale,12.0,0.068,nan,368,Cheboygan Brewing Company,San Francisco,OR
37,11,Monk's Blood,American Pale Wheat Ale,12.0,0.083,23.0,368,Big Bend Brewing Company,Ashland,CA
38,10,Brew Free! or Die IPA,American IPA,12.0,0.053,65.0,368,21st Amendment Brewery,Charleston,MD
39,863,Gose,Fruit / Vegetable Beer,12.0,0.049,17.0,368,Southern Prohibition Brewing Com...,San Francisco,RI
40,2519,Four Peaks Peach Ale,American IPA,12.0,0.07,82.0,67,3 Daughters Brewing,St Petersburg,FL
41,2518,Beach Blonde,American Blonde Ale,12.0,0.058,nan,67,3 Daughters Brewing,St Petersburg,FL
42,2517,Popcorn Pilsner,Extra Special / Strong Bitter (ESB),12.0,0.059,nan,422,3 Daughters Brewing,St Petersburg,FL
43,2545,Passion Fruit Prussia,Berliner Weissbier,12.0,0.035,11.0,60,4 Hands Brewing Company,Saint Louis,MO
44,2544,Send Help,American Blonde Ale,12.0,0.048,nan,60,4 Hands Brewing Company,Saint Louis,MO
45,1354,Cast Iron Oatmeal Brown,American Brown Ale,12.0,0.055,nan,60,Core Brewing & Distilling Company,Saint Louis,MO
46,1077,Claritas,American Amber / Red Ale,12.0,0.06,nan,60,Narragansett Brewing Company,Saint Louis,MO
47,1480,Alter Ego,American Black Ale,12.0,0.049,nan,60,4 Hands Brewing Company,Saint Louis,MO
48,2286,Hobnob B & B Pale Ale,Oatmeal Stout,16.0,0.065,nan,34,4 Hands Brewing Company,Springfield,OR
49,2285,Resurrected,American IPA,12.0,0.062,nan,60,Sixpoint Craft Ales,Ashland,MO
50,1870,Hopped on the High Seas (Ahtanum),American Pale Wheat Ale,12.0,0.05,28.0,125,4 Hands Brewing Company,Saint Louis,MO
51,434,Snowcat Coffee Stout,Czech Pilsener,16.0,0.065,nan,27,450 North Brewing Company,Columbus,IN
52,2271,Citrafest,American IPA,16.0,0.039,45.0,27,Santa Cruz Mountain Brewing,Columbus,IN
53,2220,Orlison India Pale Lager,Belgian Strong Dark Ale,16.0,0.059,nan,27,450 North Brewing Company,Spring Lake,IN
54,2219,Scarecrow,American IPA,16.0,0.069,65.0,284,450 North Brewing Company,Columbus,IN
55,2218,Old Tom Porter,English Strong Ale,12.0,0.09,nan,10,450 North Brewing Company,San Francisco,MI
56,947,Honey Kolsch,Kölsch,16.0,0.046,15.0,27,450 North Brewing Company,Columbus,IN
57,2216,Copperhead Amber,Belgian Dark Ale,16.0,0.052,18.0,27,450 North Brewing Company,Columbus,IN
58,972,Worthy IPA (2013),American IPA,16.0,0.059,nan,171,Seventh Son Brewing Company,Austin,WA
59,866,British Pale Ale (2010),American Porter,16.0,0.054,30.0,481,7 Seas Brewing Company,Gig Harbor,CO
60,48,British Pale Ale,English Pale Ale,12.0,0.054,30.0,481,7 Seas Brewing Company,Lockland,CO
61,47,Ballz Deep Double IPA,American Double / Imperial IPA,16.0,0.09,82.0,481,7 Seas Brewing Company,Gig Harbor,WA
62,1583,Wolfman's Berliner,American IPA,12.0,0.038,nan,373,7venth Sun,Dunedin,FL
63,2112,Colorado Native,American Amber / Red Lager,16.0,0.04,85.0,462,AC Golden Brewing Company,Lake Barrington,CO
64,431,Point Special Lager,American Amber / Red Lager,12.0,0.055,26.0,462,AC Golden Brewing Company,Golden,CO
65,516,Jockamo IPA,American IPA,12.0,0.065,52.0,533,Abita Brewing Company,San Antonio,LA
66,2356,Purple Haze,Fruit / Vegetable Beer,12.0,0.042,nan,105,Abita Brewing Company,Abita Springs,LA
67,514,Abita Amber,American Amber / Red Lager,12.0,0.045,17.0,533,Abita Brewing Company,Abita Springs,CO
68,2540,Citra Ass Down,American IPA,12.0,0.082,100.0,62,Against The Grain Brewery,Louisville,TX
69,1461,The Brown Note,American Brown Ale,16.0,0.05,20.0,62,Schlafly Brewing Company,Louisville,KY
70,2686,Citra Ass Down,American Double / Imperial IPA,16.0,0.08,93.0,1,Chapman's Brewing,Louisville,KY
71,2685,London Balling,English Barleywine,16.0,0.056,80.0,1,Against the Grain Brewery,Louisville,KY
72,2684,35 K,Winter Warmer,16.0,0.077,25.0,349,Against the Grain Brewery,Louisville,KY
73,2683,Booyah Farmhouse Ale,American Pale Ale (APA),12.0,0.056,60.0,1,Against the Grain Brewery,Louisville,PA
74,2682,Rules are Rules,German Pilsener,12.0,0.06,25.0,1,Against the Grain Brewery,Louisville,CT
75,2681,Tule Duck Red Ale (Current),Pumpkin Ale,16.0,0.066,40.0,1,Oskar Blues Brewery,Louisville,KY
76,2680,Sho'nuff,American Pale Ale (APA),12.0,0.04,25.0,1,Against the Grain Brewery,Louisville,KY
77,272,Bloody Show,American Pilsner,16.0,0.069,17.0,1,Two Beers Brewing Company,Louisville,KY
78,2678,Rico Sauvin,American Double / Imperial IPA,12.0,0.08,47.0,1,Against the Grain Brewery,Frederick,KY
79,1896,Coq de la Marche,Saison / Farmhouse Ale,16.0,0.051,nan,1,Mavericks Beer Company,Louisville,KY
80,2676,Kamen Knuddeln,American Brown Ale,16.0,0.065,nan,1,Against the Grain Brewery,Louisville,OR
81,2675,Monkey Dancing On A Razor Blade,American Black Ale,16.0,0.06,65.0,1,Against the Grain Brewery,Louisville,KY
82,2674,The Brown Note,American Pilsner,16.0,0.05,20.0,1,Against the Grain Brewery,Louisville,KY
83,2675,Maylani's Coconut Stout,American Double / Imperial IPA,16.0,0.053,35.0,367,Airways Brewing Company,Kent,WA
84,1162,Oatmeal PSA,American Pale Ale (APA),12.0,0.05,nan,367,Airways Brewing Company,Kent,WA
85,1137,Pre Flight Pilsner,American Blonde Ale,12.0,0.052,33.0,121,Airways Brewing Company,Kent,WA
86,1468,Mustang '33,American Pilsner,12.0,0.04,20.0,117,Alameda Brewing,Portland,MS
87,2402,Klickitat Pale Ale,American Pale Ale (APA),12.0,0.055,36.0,117,Alameda Brewing,Portland,OR
88,2401,Yellow Wolf Imperial IPA,American Double / Imperial IPA,12.0,0.082,103.0,117,Alameda Brewing,Portland,OR
89,1921,Freeride APA,American Pale Ale (APA),12.0,0.053,22.0,270,Alaskan Brewing Company,Grand Rapids,AK
90,1920,Alaskan Amber,Altbier,12.0,0.053,18.0,270,Brewery Vivant,Royal Oak,AK
91,2501,Hopalicious,American Pale Ale (APA),12.0,0.057,nan,73,Ale Asylum,Boulder,WI
92,2414,Kentucky Kölsch,American Pale Wheat Ale,16.0,0.068,nan,388,Alltech's Lexington Brewing Company,Fort Worth,KY
93,1149,La Perouse White,American IPA,16.0,0.065,nan,240,Alltech's Lexington Brewing Company,Corvallis,TN
94,1259,Dusty Trail Pale Ale,American Pale Ale (APA),16.0,0.057,nan,489,Amnesia Brewing Company,Washougal,WA
95,1473,Damnesia,American IPA,16.0,0.062,nan,401,Amnesia Brewing Company,Washougal,WA
96,1136,Mr. Blue Sky,American IPA,12.0,0.055,43.0,128,Amnesia Brewing Company,Washougal,HI
97,2592,Liberty Ale,American IPA,12.0,0.059,nan,35,Anchor Brewing Company,Portland,CA
98,2578,IPA,American IPA,12.0,0.065,nan,319,Anchor Brewing Company,San Francisco,MN
99,2577,Summer Wheat,American Pale Wheat Ale,12.0,0.045,nan,496,Karbach Brewing Company,San Francisco,FL
100,2103,California Lager,American IPA,12.0,0.049,nan,35,Anchor Brewing Company,San Francisco,CA
101,2102,Brotherhood Steam,California Common / Steam Beer,12.0,0.056,nan,35,Southern Prohibition Brewing Com...,San Francisco,CA
