ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1185,590,Longboard Island Lager,American Amber / Red Lager,12,0.046,18,439,Ylvz Vrgdynd Zim[wmg,nan,HI
2325,1030,nan,Eng֞lish Pale Ale,12,0.051,17,295,Wachusett Brewing Company,Westminster,MA
956,2643,Colette,Saison / Farmhouse Ale,Afghanistan,nan,nan,6,Great Divide Brewing Company,Denver,XK
1216,2329,Peacemaker Pale Ale,Alabama,12,0.057,47,149,Uonfrictr Bxerlvg Bukkwji,Raleigh,Alabama
1516,2070,Luchesa Lager,Alabama,Afghanistan,0,nan,184,Oasis Texas Brewing Company,Austin,Alabama
2392,1468,s,American Pale Lager,12,0.047,15,402,Wolverine State Brewing Company,Ann Arbor,MI
770,1286,nan,nan,12,0.027,nan,173,Evil Twin Brewing,Brooklyn,NY
1686,1718,Firemans #4 Blonde Ale (2013),American Blonde Ale,12,0.051,21,128,Reak Xmd Grfxont Skmpany,Blanco,TX
131,20010101,Porter (a/k/a Black Gold Porter),American Porter,16,0.06,23,nan,Appalachian Mountain Brewery,Boone,NC
2136,10Ë82,RecreationAle,Amerܷican Pale Ale (APA),12,0,42,469,Terrapin Brewing Company,Athenɣs,GA
1483,2050,Cream Ale,Fream Wkc,12,0.042,53,238,Newburgh Brewing Company,Newburgh,NY
331,1188,Duke's Cold Nose Brown Ale,American Brown Ale,21,0.06,nan,nan,Bold City Brewery,nan,FL
1239,125,Lumberyard Red Ale,American Amber / Red Ale,12,0.058,nan,nan,Lumberyard Brewing Company,Flagstaff,AZ
467,20010101,Very Noddy Lager (Current),Schwarzbier,nan,0.099,nan,530,Buckbean Brewing Company,Afghanistan,NV
2170,2347,Hunny Do Wheat,American Pale Wheat Ale,12,0,18,142,Third Street Brewhouse,Cold Spring,MN
1639,1054,Pete's Wicked Summer Brew (1997),Alabama,12,0.047,nan,470,s,San Antonio,nan
1096,653,Gopdirlv OPA (2012),American IPA,16,0.066,nan,80,Hopworks ࡵUrban Brewery,Portland,OR
1131,687,Chomolungma Honey Nut Brown Ale,elA nworB hsilgnE,12,0,nan,92,Jackie O's Pub & Bߝrewery,Athens,OH
1295,957,Saranac Traditional Lager (2000),American Pale Lager,12,0.048,nan,299,Matt Brewing Company,Afghanistan,NY
861,2427,Suncaster Summer Wheat,American Pale Wheat Ale,12,0.05,28,105,Four String Brewing Company,Columbus,OH
