ID,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1,aa,AA-1007-MIA-PHX,4:55 p.m.,8:00 a.m.,12:35 p.m.,7:55 p.m.
2,airtravelcenter,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
3,flightexplorer,UA-3373-IAD-PHL,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
4,boston,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,4:31 p.m.,7:55 p.m.
5,businesstravellogue,AA-1007-MIA-PHX,7:10 a.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
6,flightaware,UA-382-IAD-LAX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
7,flightexplorer,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
8,flights,AA-1007-MIA-PHX,4:55 p.m.,8:56 a.m.,7:25 p.m.,7:55 p.m.
9,flightstats,AA-1007-MIA-PHX,4:55 p.m.,7:05 a.m.,8:05 p.m.,7:55 p.m.
10,flightview,UA-2726-FLL-PHL,4:55 p.m.,5:08 p.m.,5:50 a.m.,9:52 p.m.
11,flylouisville,UA-257-JFK-SFO,11:25 p.m.,5:08 p.m.,8:05 p.m.,12:15 a.m.
12,flylouisville,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
13,allegiantair,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
14,gofox,AA-1007-MIA-PHX,4:16 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
15,helloflight,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,1:17 p.m.,7:55 p.m.
16,myrateplan,CO-1250-MIA-IAH,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
17,foxbusiness,CO-1023-IAH-DEN,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
18,helloflight,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,9:21 a.m.,7:55 p.m.
19,panynj,AA-1007-MIA-PHX,7:00 a.m.,10:19 a.m.,8:05 p.m.,7:55 p.m.
20,quicktrip,UA-2515-DFW-CLT,4:55 p.m.,5:08 p.m.,9:54 a.m.,7:55 p.m.
21,wunderground,AA-1007-MIA-PHX,4:55 p.m.,12:12 p.m.,8:05 p.m.,7:55 p.m.
22,wunderground,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,11:53 a.m.,10:04 a.m.
23,allegiantair,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
24,myrateplan,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
25,airtravelcenter,AA-404-MIA-MCO,6:59 a.m.,7:22 a.m.,5:55 p.m.,3:33 p.m.
26,businesstravellogue,AA-1165-JFK-MIA,6:59 a.m.,8:04 a.m.,7:45 a.m.,10:04 a.m.
27,flightaware,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
28,flightexplorer,CO-1614-LAX-IAH,6:59 a.m.,11:30 a.m.,10:34 a.m.,10:04 a.m.
29,flylouisville,AA-1165-JFK-MIA,8:00 a.m.,7:22 a.m.,6:23 p.m.,6:43 p.m.
30,flightstats,AA-3-JFK-LAX,6:59 a.m.,6:10 a.m.,10:34 a.m.,2:27 p.m.
31,flightview,AA-1165-JFK-MIA,6:59 a.m.,10:20 a.m.,2:45 p.m.,10:04 a.m.
32,flylouisville,AA-1165-JFK-MIA,6:59 a.m.,7:30 a.m.,7:05 p.m.,1:43 p.m.
33,gofox,CO-62-IAH-EWR,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
34,foxbusiness,UA-233-LAX-JFK,6:59 a.m.,7:25 a.m.,10:34 a.m.,10:04 a.m.
35,helloflight,AA-1165-JFK-MIA,6:59 a.m.,8:12 a.m.,6:30 p.m.,6:28 p.m.
36,helloflight,AA-2312-DFW-DTW,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
