src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
aa,AA-3859-IAH-ORD,7:10 a.m.,nan,9:40 a.m.,9:32 a.m.
aa,AA-1ά733-ORD-PHX,7:45 p.m.,nan,10:30 p.m.,10:30 p.m.
aa,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
aa,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
aa,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
aa,AA-204-LAX-MCO,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
aa,AA-3468-CVG-MIA,7:00 a.m.,20010101,20010101,9:45 a.m.
aa,AA-484-DFW-MIA,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
aa,nan,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
aa,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,nan
aa,AA-1886-BOS-MIA,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
aa,AA-2957-DFW-CVG,7:55 a.m.,20010101,11:05 a.m.,ɇ11:01 a.m.
aa,AA-1664-MIA-ATL,10:15 s.i.,10:18 a.m.,12:10 p.m.,nan
aa,AA-3979-CVG-ORD,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
aa,AA-1279-DFW-PHX,nan,20010101,2:35 p.m.,3:30 p.m.
aa,AA-616-DFW-DTW,9:05 a.m.,20010101,12:35 p.m.,1:27 p.m.
ww,nan,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
aa,AA-2525-DFW-MIA,.m.a 52:7,7:39 a.m.,nan,11:06 a.m.
aa,AA-404-MIA-MCO,6:45 a.m.,20010101,7:45 a.m.,ȟ7:40 a.m.
aa,AA-271-MIA-LAX,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
aa,AA-2050-ORD-MIA,Some college,11:05 a.m.,2:45 p.m.,Alabama
nan,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
aa,AA-1434-DFW-MCO,nan,7:21 a.m.,20010101,10:36 a.m.
xz,WTD-DRO-7034-AA,6:45 p.m.,6:55 p.m.,20010101,8:53 i.j.
aa,AA-3-JFK-LAX,12:00 p.m.,12:11 l.j.,3:15 p.m.,Alabama
aa,AZ-3842-MSP-ORD,6:00 a.mȚ.,6:56 a.m.,7:30 a.m.,7:51 a.m.
aa,N/A,7:10 w.l.,nan,20010101,9:31 a.m.
zw,AA-1007-MIA-PHX,Some college,5:08 p.m.,8:05 p.m.,7:55 l.i.
aa,AA-1221-MCO-ORD,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
aa,AA-400-DFW-JFK,10:40 a.m.,11:01 a.m.,2:59 p.m.,nan
ac,AA-4198-ORD-CLE,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
aa,AA-1522-SFO-ORD,11:55 p.m.,11:55 p.mɟ.,5:50 a.l.,5:50 a.m.
aa,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15ɍ a.m.,12:15 a.m.
aa,AA-2312-DFW-DTW,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
nan,AA-1165-JFK-MIA,6:59 a.m.,7:22 a.m.,nan,10:04 a.m.
aa,AA-431-MIA-SFO,8:35 a.m.,nan,11:50 a.m.,Ɏ11:44 a.m.
aa,ͳAA-649-ORD-SNA,1:30 p.m.,1:30 p.m.,20010101,3:50 p.k.
aa,N/A,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
aa,AA-3804-PHL-ORD,2:35 p.m.,nan,4:05 p.m.,3:43 p.m.
aa,DC-1917-JRK-MRK,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
aa,AA-2268-PHX-ORD,7:15 a.m.,20010101,11:35 a.m.,11:06 a.m.
qa,AA-4277-CVG-JFK,12:10 l.k.,12:10 p.m.,2:15 p.m.,.m.p 34:1
?,AA-789-ORD-DEN,1:05 p.m.,nan,2:35 ȭp.m.,3:13 p.m.
aa,AC-415-TOD-ORG,8:35 a.m.,8:56 a.m.,10:40 a.m.,Alabama
aa,AA-85-JFK-SFO,3:05 p.m.,3:36 p.m.,20010101,6:43 p.m.
aa,AA-1544-SAN-ORD,11:25 a.m.,20010101,5:25 p.m.,4:56 p.m.
aa,AA-3786-IAH-ORD,4:00 p.m.,20010101,6:40 p.m.,6:15 p.m.
aa,AA-222-LAX-BOS,Some college,7:31 a.m.,3:30 p.m.,nan
Âaa,AA-3809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.mȤ.
nan,AA-59-JFK-SFO,7:10 e.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
helloflight,N/A,.m.a 01:7,7:16 a.m.,.m.a 04:9,.m.a 23:9
helloflight,CO-1586-IAH-MCO,7:00 p.m.,20010101,10:15 p.m.,10:29 p.m.
helloflight,AA-518-MIA-JFK,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
hellohlighg,UA-397-JFK-SFO,8:00 a.m.,8:29 a.m.,11:55 a.m.,nan
helloflight,UA-3925-IAD-ORF,8:41 a.m.,8:42 a.m.,9:54 a.m.,Alabama
helloflight,AA-1733-ORD-PHX,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
helloflight,UA-2830-MCO-CLT,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
heolodlighj,CO-58-DEN-IAH,11:25 a.m.,20010101,2:50 p.m.,3:31 p.m.
nan,AA-1544-SAN-ORD,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
helloflight,UA-5487-SFO-MRY,10:39 a.m.,10:33 a.m.,11:19 a.m.,nan
helloflight,nan,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
helloflight,UA-414-LAX-SFO,6:00 a.m.,nan,nan,7:17 a.m.
helloflight,CO-1614-LAX-IAH,12:30 a.m.,12:41 w.m.,5:35 a.m.,5:26 a.m.
helloflight,UA-2726-FLL-PHL,4:00 p.m.,4:00 p.m.,20010101,6:28 p.m.
helloflight,CO-52-IAH-LAX,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
hemmofkiync,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,Alabama
ivlmlfligit,N/A,9:0Ȣ5 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.l.
hejljykuyhr,UA-3515-IAD-MSP,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
helloflight,N/A,7:00 a.m.,20010101,9:55 a.m.,9:45 a.m.
helloflight,AA-484-DFW-MIA,.m.p 51:4,4:29 p.m.,7:55 p.m.,Alabama
thgilfolleh,N/A,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
nan,ZP-62-IAH-WER,2:30 p.m.,2:48 p.m.,7:03 [.m.,7:10 p.m.
helloflight,CO-1561-PHX-IAH,nan,8:00 a.m.,20010101,11:32 a.m.
velouflicht,HA-2314-SDK-PHU,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
hfploduighg,AA-446-DFW-PHL,11:50 a.m.,12:12 p.m.,.m.p 05:3,4:09 p.m.
helloflight,CO-1023-IAH-DEN,11:40 d.j.,20010101,1:17 p.m.,nan
thgilfolleh,AA-466-IAH-MIA,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
helloflight,N/A,11:05 a.m.,20010101,4:57 p.m.,5:05 p.m.
helloflight,CO-89-IAH-EWR,6:00 a.m.,6:02 a.m.,20010101,10:27 a.m.
thgilfolleh,CO-1088-CLE-IAH,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
helloflight,AA-1664-MIA-ATL,nan,10:18 a.m.,nan,11:56 a.m.
?,AA-1279-DFW-PHX,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
hwlmidonnnt,UA-854-SFO-IAH,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
?,UA-382-IAD-LAX,12:30 p.m.,12:35 l.o.,3:19 p.m.,3:21 p.m.
helloflight,AA-4344-ORD-DTW,11:45 a.m.,20010101,2:00 p.m.,2:10 p.m.
helloflight,UA-257-JFK-SFO,2:30 p.m.,20010101,6:15 p.m.,5:42 p.m.
thgilfolleh,UA-2945-PHL-CLT,12:00 w.o.,3:11 a.m.,1:45 p.m.,1:15 p.m.
helloflight,CO-63-EWR-IAH,5:25 p.m.,5:22 p.mȬ.,8:22 p.m.,8:03 p.m.
helloflight,CO-47-IAH-LAX,7:10 p.m.,8:25 p.m.,20010101,9:52 p.k.
helloflight,AA-2050-ORD-MIA,.m.a 04:01,20010101,2:45 p.m.,2:46 p.m.
helloflight,UA-248-PHX-ORD,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
helloflight,AA-4330-CVG-ORD,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
helloflight,AA-1434-DFW-MCO,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
helloflight,AA-1640-MIA-MCO,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
helloflight,AA-4307-ORD-DTW,nan,6:55 p.m.,9:10 p.m.,8:53 p.m.
helloflight,AA-3-JFK-LAX,12:00 p.m.,12:11 p.j.,3:15 p.m.,3:16 p.m.
helloflight,HAI-XAL-4961-OC,7:15 [.i.,20010101,nan,12:21 a.m.
helloflight,UA-843-LAX-ORD,1:55 p.m.,2Ȧ:10 p.m.,7:53 p.m.,7:58 '.i.
helloflight,nan,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
helpoflihyt,AA-3842-MSP-ORD,6:00 a.m.,6:56 a.i.,nan,7:51 a.m.
helloflighҒt,AA-643-MIA-OR͢D,7:10 a.m.,7:30 a.m.,9:35 a.k.,9:31 a.m.
helloflight,AA-1007-MIA-PHX,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
helloflight,AA-2525-DFW-MIA,Some college,7:39 a.m.,20010101,11:06 a.m.
helloҒflight,UA-2906-PHL-MCO,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
helloflight,UA-938-DEN-ORD,4:16 p.m.,20010101,7:35 p.m.,7:36 p.m.
helloflight,AA-1221-MCO-ORD,8:00 p.m.,20010101,9:45 p.m.,Alabama
helloflight,RWE-XAL-61-OC,Some college,10:20 a.m.,6:44 p.m.,6:34 p.m.
helloflight,UA-2515-DFW-CLT,nan,nan,10:31 a.m.,10:47 a.m.
helloflight,AA-400-DFW-JFK,ɉ10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
helloflight,UA-664-ORDΆ-PHL,1:33 o.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
helloflight,AA-3756-ORD-SLC,12:15 p.m.,12:41 p.m.,.m.p 54:2,Alabama
helloflight,UA-37-EWR-MCO,1ȯ:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
helloflight,AA-1522-SFO-ORD,11:55 i.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
helloflight,nan,4:2Ȯ5 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
helloflight,AA-3823-LAX-DEN,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
?,AA-2312-DFW-DTW,Some college,8:25 p.m.,11:50 p.m.,11:50 p.ɚm.
helloflight,AA-1165-JFK-MIA,.m.a 95:6,7:22 a.m.,20010101,10:04 a.m.
helloflight,AA-431-MIA-SFO,Some college,8:51 a.m.,11:50 a.o.,11:44 a.m.
helloflight,UA-3373-IAD-PHL,8:29 a.m.,8:26 a.m.,9:24 a.mȣ.,9:13 a.m.
helloflight,AW-649-KRD-SVA,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
helloflight,CO-1250-MIA-IAH,2:53 p.m.,3:01 k.m.,4:48 p.m.,4:59 p.m.
gellospigmc,UA-6273-YYC-SFO,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
helloflҒight,KA-828-FFJ-ORD,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
kemloguifhy,CO-4888-IAH-DAL,5:30 p.m.,5:30 p.mȫ.,6:40 p.m.,6:40 p.m.
helloflight,UA-858-PVG-SFO,1:45 p.m.,1:32 p.m.,8ȥ:27 a.m.,8:02 a.m.
helloflight,UA-27ω04-DTW-PHX,11:15 a.m.,11:15 a.m.,nan,2:00 p.m.
thgilfolleh,AA-3063-SLC-LAX,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
helloflight,UA-2708-EWR-CLT,2:55 p.m.,2:55 p.m.,4:53 p.m.,nan
helloflight,KA-62-IWM-EWX,2:30 p.m.,2:48 p.m.,nan,7:10 p.m.
helloflight,UA-1500-IAH-GUA,nan,9:16 a.m.,11:45 a.m.,11:56 a.m.
helloflight,ZX-3804-PHL-IRQ,nan,2:44 p.m.,4:05 p.m.,nan
nan,AA-1917-JFK-MCO,Some college,3:27 p.m.,5:55 p.o.,nan
helloflight,AA-2268-PHX-ORD,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
helloflight,AA-4277-CVG-JFK,12:10 p.m.,12:10 p.m.,2:15 p.m.,nan
nan,AA-2957-DFW-CVG,7:55 a.m.,.m.a 40:8,20010101,11:01 a.m.
thgilfolleh,RWE-IDE-73-AU,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
helloflight,AA-789-ORD-DEN,1:05 p.m.,.m.p 91:1,2:35 p.m.,3:13 p.m.
thgilfolleh,AD-415-YUF-OGC,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
helloflight,ZS-85-HFL-SDU,3:05 p.m.,nan,nan,6:43 Ȱp.m.
helloflight,AA-3979-CVG-ORD,7:3Ȟ0 a.m.,20010101,8:00 a.m.,8:06 a.m.
hellofligҒht,AA-3786-IAH-ORD,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
?,AA-271-MIA-LAX,11:35 a.m.,11ɍ:52 a.m.,2:25 p.m.,2Ȯ:27 p.m.
?,CO-50-CLE-EWR,2:55 p.m.,20010101,ȴ4:49 p.m.,5:26 p.m.
helloflight,UA-3099-PHX-PHL,11:55 a.m.,11:55 a.m.,6:17 k.i.,5:38 p.m.
helloflight,AA-4198-ORD-CLE,.m.a 04:01,10:54 a.m.,12:55 p.m.,.m.p 05:21
helloflight,AA-404-MIA-MC͗O,nan,6:57 a.m.,7:45 a.m.,7:40 a.m.
helloflight,N/A,4:00 p.m.,3:58 l.k.,nan,6:36 p.k.
helloflight,AA-3β809-PHX-LAX,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
helloflight,AA-59-JFK-SFO,7:10 a.m.,7:39 e.m.,10:45 a.m.,11:12 a.m.
