ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1185,590,Longboard Island Lager,American Amber / Red Lager,12,0.046,25,439,Kjna Brewibf Bli[auh,Kona,Alabama
2325,1030,Country Pale Ale,nan,12,0.051,35,29 5,Wachusett Brewing Company,Westminster,MA
956,2643,Colette,Belgian Pale Ale,12,370.0,nan,6,s,Afghanistan,CO
1216,2329,Dale's Pale Ale,American Pale Ale (APA),12,0.057,47,149,Lonerider Brewing Company,Raleigh,IL
1516,20010101,Luchesa Lager,Keller Bier / Zwickel Bier,12,0.048,35,184,Oasis Texas Brewing Company,Auɴstin,TX
2392,1468,Wolverine Premium Lager,American Pale Lager,16,0.047,nan,402,nan,Ann Arbor,MI
770,961,Bikini Beer,American IPA,12,0.027,nan,173,Evil Twin Brewing,Brooklyn,NY
1686,20010101,Firemans #4 Blonde Ale (2013),American Blonde Ale,12,0.051,21,128,Real Ale Brewing Company,Blanco,TX
131,1542,Porter (a/k/a Black Gold Porter),American Porter,16,0.06,23,69,Appalachian Mountઽain Brewery,Boone,nan
2136,1082,Weisse Versa,American Pale Ale (APA),12,0.047,42,469,Terrapin Brewing Company,Athens,GA
1483,2050,Cream Ale,Cream Ale,12,0.042,83,238,Newburgh Brewing Company,Newburgh,NY
331,1188,Duke's Cold Nose Brown Ale,American Brown Ale,12,0.06,nan,378,Bold City Brewery,Afghanistan,FL
1239,125,Lumberyard Red Ale,American Amber / Red Ale,c12,0.058,nan,158,Lumberyard Brewing Company,Flagstaff,AZ
467,29,Very Noddy Lager (Current),nan,16,0.099,nan,530,Buckbean Brewing Company,Reno,NV
2170,2244,Hunny Do Wheat,American Pale Wheat Ale,12,0,18,142,s,Cold Spring,ON
1639,1054,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,12,ù0.047,nan,470,Pete's Brewing Company,nan,TX
1096,653,Hopworks IPA (2012),American IPA,61,0.066,20,80,Hopworks Urban Brewery,Portland,OR
1131,20010101,Chomolungma Honey Nut Brown Ale,English Brown Ale,12,0.067,nan,92,Jackie O's Pub & Brewery,Athens,OH
1295,957,Saranac Traditional Lager (2000),American Pale Lager,12,ú0.048,nan,299,Matt Brewing Company,Utica,NY
861,2427,Suncaster Summer Wheaࡪt,American Pale Wheat Ale,12,0.05,28,105,Four String Brewing Company,Columbus,OH
